customer_id,customer_name,city,signup_date,acquisition_channel
C01613,Customer_1613,Manchester,2025-12-08,Referral
C01614,Customer_1614,London,2025-10-30,Organic
C01615,Customer_1615,London,2025-11-28,Instagram
C01616,Customer_1616,Birmingham,2025-02-07,Organic
C01617,Customer_1617,Bristol,2026-02-24,Google Ads
C01618,Customer_1618,Birmingham,2025-08-27,Instagram
C01619,Customer_1619,Manchester,2025-06-18,Instagram
C01620,Customer_1620,Birmingham,2026-02-01,Referral
C01621,Customer_1621,Manchester,2025-12-09,Referral
C01622,Customer_1622,London,2025-11-10,Referral
C01623,Customer_1623,Manchester,2025-11-02,Instagram
C01624,Customer_1624,Bristol,2025-01-30,Organic
C01625,Customer_1625,London,2025-07-09,Google Ads
C01626,Customer_1626,Birmingham,2025-12-23,Organic
C01627,Customer_1627,London,2025-01-25,Referral
C01628,Customer_1628,Manchester,2025-04-22,Google Ads
C01629,Customer_1629,London,2026-02-15,Instagram
C01630,Customer_1630,Manchester,2026-03-11,Organic
C01631,Customer_1631,Birmingham,2025-07-25,Referral
C01632,Customer_1632,London,2025-07-04,Referral
C01633,Customer_1633,Birmingham,2026-01-17,Google Ads
C01634,Customer_1634,Leeds,2026-01-14,Referral
C01635,Customer_1635,Bristol,2025-02-16,Organic
C01636,Customer_1636,London,2026-01-09,Google Ads
C01637,Customer_1637,Luton,2025-08-16,Referral
C01638,Customer_1638,London,2025-02-08,Google Ads
C01639,Customer_1639,Bristol,2025-01-16,Email
C01640,Customer_1640,Bristol,2025-01-22,Organic
C01641,Customer_1641,Manchester,2025-08-01,Organic
C01642,Customer_1642,Leeds,2025-11-06,Email
C01643,Customer_1643,Manchester,2025-05-29,Organic
C01644,Customer_1644,Birmingham,2025-08-29,Email
C01645,Customer_1645,London,2025-09-29,Email
C01646,Customer_1646,Birmingham,2025-02-28,Organic
C01647,Customer_1647,London,2025-10-14,Google Ads
C01648,Customer_1648,Leeds,2026-03-02,Organic
C01649,Customer_1649,Leeds,2025-07-21,Google Ads
C01650,Customer_1650,Birmingham,2025-02-01,Organic
C01651,Customer_1651,London,2026-03-19,Organic
C01652,Customer_1652,London,2025-06-11,Google Ads
C01653,Customer_1653,London,2025-09-12,Google Ads
C01654,Customer_1654,Luton,2025-09-11,Email
C01655,Customer_1655,London,2025-01-09,Referral
C01656,Customer_1656,Bristol,2025-05-19,Instagram
C01657,Customer_1657,Manchester,2025-01-10,Google Ads
C01658,Customer_1658,London,2025-08-02,Referral
C01659,Customer_1659,Luton,2025-09-30,Google Ads
C01660,Customer_1660,Luton,2025-11-20,Instagram
C01661,Customer_1661,Manchester,2025-02-17,Email
C01662,Customer_1662,Manchester,2026-03-12,Google Ads
C01663,Customer_1663,Bristol,2025-04-21,Instagram
C01664,Customer_1664,Manchester,2025-06-02,Referral
C01665,Customer_1665,Bristol,2025-05-03,Email
C01666,Customer_1666,Leeds,2026-02-09,Instagram
C01667,Customer_1667,London,2025-12-23,Organic
C01668,Customer_1668,Bristol,2025-04-12,Google Ads
C01669,Customer_1669,London,2025-08-29,Organic
C01670,Customer_1670,Leeds,2025-11-17,Referral
C01671,Customer_1671,Luton,2025-07-10,Organic
C01672,Customer_1672,Leeds,2025-08-05,Referral
C01673,Customer_1673,Leeds,2025-02-20,Organic
C01674,Customer_1674,Leeds,2025-10-19,Organic
C01675,Customer_1675,Leeds,2025-03-22,Google Ads
C01676,Customer_1676,London,2026-01-18,Instagram
C01677,Customer_1677,London,2025-03-29,Organic
C01678,Customer_1678,Luton,2025-07-13,Google Ads
C01679,Customer_1679,London,2025-04-14,Google Ads
C01680,Customer_1680,Birmingham,2025-09-28,Organic
C01681,Customer_1681,London,2025-04-06,Organic
C01682,Customer_1682,Bristol,2026-02-27,Referral
C01683,Customer_1683,Birmingham,2026-01-14,Google Ads
C01684,Customer_1684,Leeds,2025-07-17,Organic
C01685,Customer_1685,London,2025-01-01,Referral
C01686,Customer_1686,Leeds,2026-02-11,Email
C01687,Customer_1687,Bristol,2026-01-13,Instagram
C01688,Customer_1688,Manchester,2025-06-16,Google Ads
C01689,Customer_1689,Manchester,2025-05-06,Referral
C01690,Customer_1690,Birmingham,2025-11-09,Email
C01691,Customer_1691,London,2025-03-22,Referral
C01692,Customer_1692,Manchester,2026-02-22,Google Ads
C01693,Customer_1693,Luton,2025-09-08,Instagram
C01694,Customer_1694,London,2025-06-18,Instagram
C01695,Customer_1695,Luton,2025-03-14,Organic
C01696,Customer_1696,London,2025-05-21,Google Ads
C01697,Customer_1697,London,2025-03-11,Referral
C01698,Customer_1698,London,2025-09-19,Instagram
C01699,Customer_1699,Bristol,2025-12-06,Google Ads
C01700,Customer_1700,Manchester,2025-11-04,Instagram
C01701,Customer_1701,Bristol,2025-09-02,Organic
C01702,Customer_1702,Luton,2025-01-03,Google Ads
C01703,Customer_1703,London,2025-12-03,Referral
C01704,Customer_1704,Manchester,2025-03-04,Organic
C01705,Customer_1705,Luton,2025-02-18,Organic
C01706,Customer_1706,London,2025-03-17,Email
C01707,Customer_1707,Birmingham,2026-01-03,Organic
C01708,Customer_1708,London,2025-06-24,Organic
C01709,Customer_1709,Manchester,2025-04-19,Email
C01710,Customer_1710,Birmingham,2025-07-02,Instagram
C01711,Customer_1711,London,2025-07-11,Instagram
C01712,Customer_1712,London,2025-03-06,Referral
C01713,Customer_1713,Leeds,2025-12-03,Organic
C01714,Customer_1714,Manchester,2025-09-28,Instagram
C01715,Customer_1715,London,2025-04-10,Google Ads
C01716,Customer_1716,Bristol,2025-02-01,Referral
C01717,Customer_1717,London,2025-12-18,Google Ads
C01718,Customer_1718,Birmingham,2025-05-08,Instagram
C01719,Customer_1719,Bristol,2026-02-06,Google Ads
C01720,Customer_1720,London,2026-01-04,Google Ads
C01721,Customer_1721,London,2025-12-05,Referral
C01722,Customer_1722,London,2025-02-12,Instagram
C01723,Customer_1723,London,2026-01-07,Instagram
C01724,Customer_1724,London,2026-02-23,Google Ads
C01725,Customer_1725,Birmingham,2025-03-19,Google Ads
C01726,Customer_1726,London,2025-11-10,Instagram
C01727,Customer_1727,Manchester,2025-10-16,Referral
C01728,Customer_1728,Bristol,2025-09-27,Instagram
C01729,Customer_1729,Leeds,2025-06-11,Email
C01730,Customer_1730,Manchester,2025-07-08,Referral
C01731,Customer_1731,London,2025-09-04,Instagram
C01732,Customer_1732,Birmingham,2026-01-23,Instagram
C01733,Customer_1733,Manchester,2025-08-04,Email
C01734,Customer_1734,Luton,2025-11-11,Instagram
C01735,Customer_1735,London,2026-02-17,Referral
C01736,Customer_1736,Leeds,2025-12-05,Instagram
C01737,Customer_1737,Luton,2026-01-25,Instagram
C01738,Customer_1738,London,2026-01-12,Organic
C01739,Customer_1739,Luton,2026-03-09,Google Ads
C01740,Customer_1740,Luton,2025-06-17,Email
C01741,Customer_1741,Leeds,2025-12-05,Instagram
C01742,Customer_1742,Birmingham,2025-07-12,Instagram
C01743,Customer_1743,Birmingham,2025-10-10,Email
C01744,Customer_1744,London,2025-12-02,Instagram
C01745,Customer_1745,Luton,2026-01-25,Google Ads
C01746,Customer_1746,Manchester,2025-01-13,Referral
C01747,Customer_1747,London,2025-08-28,Instagram
C01748,Customer_1748,London,2025-11-16,Organic
C01749,Customer_1749,Birmingham,2026-03-22,Google Ads
C01750,Customer_1750,London,2025-05-27,Google Ads
C01751,Customer_1751,Manchester,2025-07-23,Google Ads
C01752,Customer_1752,London,2025-03-21,Google Ads
C01753,Customer_1753,London,2026-01-14,Google Ads
C01754,Customer_1754,London,2025-02-12,Organic
C01755,Customer_1755,Bristol,2025-03-30,Google Ads
C01756,Customer_1756,Leeds,2025-05-28,Organic
C01757,Customer_1757,Bristol,2025-04-05,Instagram
C01758,Customer_1758,Manchester,2026-03-04,Referral
C01759,Customer_1759,London,2025-05-31,Instagram
C01760,Customer_1760,Manchester,2025-01-02,Google Ads
C01761,Customer_1761,Manchester,2026-01-11,Organic
C01762,Customer_1762,Leeds,2025-01-22,Organic
C01763,Customer_1763,London,2026-01-06,Google Ads
C01764,Customer_1764,Manchester,2025-11-09,Organic
C01765,Customer_1765,London,2025-11-24,Google Ads
C01766,Customer_1766,London,2025-01-07,Organic
C01767,Customer_1767,Birmingham,2025-07-25,Referral
C01768,Customer_1768,Manchester,2026-03-16,Google Ads
C01769,Customer_1769,Luton,2026-01-10,Organic
C01770,Customer_1770,Luton,2025-04-24,Referral
C01771,Customer_1771,Manchester,2025-09-29,Google Ads
C01772,Customer_1772,Leeds,2025-03-24,Organic
C01773,Customer_1773,Leeds,2025-06-28,Instagram
C01774,Customer_1774,Bristol,2025-07-29,Instagram
C01775,Customer_1775,Leeds,2025-11-24,Instagram
C01776,Customer_1776,London,2025-05-04,Organic
C01777,Customer_1777,Birmingham,2025-04-23,Google Ads
C01778,Customer_1778,Luton,2025-01-12,Organic
C01779,Customer_1779,London,2025-05-06,Organic
C01780,Customer_1780,Leeds,2025-02-22,Referral
C01781,Customer_1781,London,2025-11-27,Instagram
C01782,Customer_1782,Bristol,2026-01-24,Google Ads
C01783,Customer_1783,Manchester,2025-10-10,Instagram
C01784,Customer_1784,Birmingham,2025-05-20,Organic
C01785,Customer_1785,Birmingham,2026-02-05,Referral
C01786,Customer_1786,Leeds,2026-01-25,Organic
C01787,Customer_1787,Birmingham,2025-04-07,Organic
C01788,Customer_1788,Manchester,2025-01-05,Google Ads
C01789,Customer_1789,London,2025-02-26,Instagram
C01790,Customer_1790,Manchester,2026-02-16,Instagram
C01791,Customer_1791,London,2025-11-30,Organic
C01792,Customer_1792,Birmingham,2025-03-10,Google Ads
C01793,Customer_1793,Manchester,2025-04-28,Google Ads
C01794,Customer_1794,Birmingham,2026-01-11,Organic
C01795,Customer_1795,London,2025-02-28,Referral
C01796,Customer_1796,London,2025-02-02,Organic
C01797,Customer_1797,Birmingham,2025-11-14,Google Ads
C01798,Customer_1798,London,2025-02-19,Instagram
C01799,Customer_1799,London,2026-01-03,Organic
C01800,Customer_1800,London,2025-01-19,Instagram
C01801,Customer_1801,Bristol,2025-08-02,Referral
C01802,Customer_1802,Birmingham,2025-07-16,Organic
C01803,Customer_1803,Luton,2026-01-14,Email
C01804,Customer_1804,London,2026-03-26,Instagram
C01805,Customer_1805,London,2025-02-16,Organic
C01806,Customer_1806,Leeds,2025-06-16,Google Ads
C01807,Customer_1807,Birmingham,2025-10-16,Google Ads
C01808,Customer_1808,London,2025-05-21,Instagram
C01809,Customer_1809,London,2025-03-25,Referral
C01810,Customer_1810,London,2025-07-01,Referral
C01811,Customer_1811,Birmingham,2026-01-26,Email
C01812,Customer_1812,Birmingham,2025-03-20,Referral
C01813,Customer_1813,London,2025-08-03,Instagram
C01814,Customer_1814,London,2025-01-14,Google Ads
C01815,Customer_1815,London,2025-08-03,Google Ads
C01816,Customer_1816,Bristol,2026-02-07,Organic
C01817,Customer_1817,London,2025-05-08,Instagram
C01818,Customer_1818,Birmingham,2025-11-06,Google Ads
C01819,Customer_1819,Birmingham,2025-09-05,Organic
C01820,Customer_1820,Luton,2026-02-08,Organic
C01821,Customer_1821,London,2025-01-29,Google Ads
C01822,Customer_1822,London,2025-10-07,Instagram
C01823,Customer_1823,Manchester,2025-12-04,Google Ads
C01824,Customer_1824,Leeds,2025-11-15,Instagram
C01825,Customer_1825,Birmingham,2025-07-21,Google Ads
C01826,Customer_1826,Manchester,2025-12-27,Instagram
C01827,Customer_1827,London,2025-02-26,Organic
C01828,Customer_1828,Bristol,2026-01-27,Organic
C01829,Customer_1829,Leeds,2025-08-06,Instagram
C01830,Customer_1830,London,2025-03-03,Google Ads
C01831,Customer_1831,Bristol,2025-06-06,Organic
C01832,Customer_1832,Manchester,2025-07-21,Google Ads
C01833,Customer_1833,Manchester,2025-01-17,Organic
C01834,Customer_1834,Birmingham,2025-11-18,Google Ads
C01835,Customer_1835,Leeds,2025-01-06,Google Ads
C01836,Customer_1836,Birmingham,2025-02-27,Instagram
C01837,Customer_1837,London,2025-11-21,Referral
C01838,Customer_1838,London,2026-02-16,Organic
C01839,Customer_1839,Bristol,2025-11-14,Email
C01840,Customer_1840,London,2025-06-18,Google Ads
C01841,Customer_1841,Luton,2025-03-23,Instagram
C01842,Customer_1842,Luton,2026-03-01,Instagram
C01843,Customer_1843,Luton,2026-03-09,Instagram
C01844,Customer_1844,Manchester,2025-08-07,Google Ads
C01845,Customer_1845,Bristol,2025-06-26,Google Ads
C01846,Customer_1846,London,2025-07-23,Organic
C01847,Customer_1847,London,2025-03-12,Organic
C01848,Customer_1848,London,2026-01-22,Google Ads
C01849,Customer_1849,Leeds,2025-09-23,Google Ads
C01850,Customer_1850,Birmingham,2025-04-08,Google Ads
C01851,Customer_1851,London,2025-12-11,Organic
C01852,Customer_1852,Leeds,2025-10-18,Instagram
C01853,Customer_1853,Leeds,2025-07-27,Referral
C01854,Customer_1854,Leeds,2025-01-02,Email
C01855,Customer_1855,Bristol,2025-05-04,Google Ads
C01856,Customer_1856,London,2025-10-07,Instagram
C01857,Customer_1857,Birmingham,2025-03-15,Referral
C01858,Customer_1858,Manchester,2025-06-15,Google Ads
C01859,Customer_1859,Leeds,2025-01-22,Google Ads
C01860,Customer_1860,Birmingham,2025-06-03,Email
C01861,Customer_1861,Leeds,2026-03-03,Google Ads
C01862,Customer_1862,Birmingham,2026-03-15,Google Ads
C01863,Customer_1863,London,2025-10-22,Organic
C01864,Customer_1864,Manchester,2025-08-07,Organic
C01865,Customer_1865,Bristol,2025-06-06,Referral
C01866,Customer_1866,Bristol,2025-08-18,Instagram
C01867,Customer_1867,London,2025-01-20,Google Ads
C01868,Customer_1868,London,2025-02-10,Organic
C01869,Customer_1869,London,2026-03-14,Instagram
C01870,Customer_1870,Birmingham,2025-05-28,Instagram
C01871,Customer_1871,Leeds,2025-04-18,Organic
C01872,Customer_1872,London,2026-02-07,Referral
C01873,Customer_1873,Manchester,2025-03-25,Organic
C01874,Customer_1874,Leeds,2026-01-02,Google Ads
C01875,Customer_1875,Birmingham,2025-11-18,Instagram
C01876,Customer_1876,Manchester,2026-02-18,Organic
C01877,Customer_1877,Manchester,2025-11-05,Referral
C01878,Customer_1878,Manchester,2025-10-17,Instagram
C01879,Customer_1879,London,2026-02-10,Referral
C01880,Customer_1880,Manchester,2025-11-19,Organic
C01881,Customer_1881,Birmingham,2025-05-14,Organic
C01882,Customer_1882,Leeds,2025-07-26,Organic
C01883,Customer_1883,Birmingham,2025-10-10,Google Ads
C01884,Customer_1884,Birmingham,2025-09-23,Instagram
C01885,Customer_1885,London,2025-03-14,Referral
C01886,Customer_1886,Manchester,2025-12-18,Instagram
C01887,Customer_1887,London,2025-02-17,Email
C01888,Customer_1888,London,2025-11-22,Instagram
C01889,Customer_1889,Birmingham,2025-08-21,Google Ads
C01890,Customer_1890,Bristol,2026-03-19,Organic
C01891,Customer_1891,London,2025-04-10,Instagram
C01892,Customer_1892,Luton,2025-02-28,Organic
C01893,Customer_1893,Leeds,2025-09-15,Organic
C01894,Customer_1894,London,2026-02-17,Google Ads
C01895,Customer_1895,Manchester,2025-03-06,Referral
C01896,Customer_1896,Birmingham,2025-03-24,Organic
C01897,Customer_1897,Manchester,2025-06-03,Referral
C01898,Customer_1898,London,2025-09-23,Referral
C01899,Customer_1899,Luton,2025-11-05,Google Ads
C01900,Customer_1900,Leeds,2025-03-20,Organic
C01901,Customer_1901,Manchester,2025-11-11,Organic
C01902,Customer_1902,London,2025-05-30,Instagram
C01903,Customer_1903,Birmingham,2026-03-11,Instagram
C01904,Customer_1904,London,2025-02-17,Referral
C01905,Customer_1905,Birmingham,2026-02-09,Instagram
C01906,Customer_1906,London,2026-01-14,Organic
C01907,Customer_1907,Bristol,2025-09-05,Organic
C01908,Customer_1908,Luton,2025-10-05,Instagram
C01909,Customer_1909,London,2025-12-22,Organic
C01910,Customer_1910,London,2025-04-08,Google Ads
C01911,Customer_1911,London,2026-02-18,Google Ads
C01912,Customer_1912,Leeds,2025-01-25,Organic
C01913,Customer_1913,Bristol,2025-10-11,Organic
C01914,Customer_1914,Luton,2026-03-25,Google Ads
C01915,Customer_1915,Luton,2026-01-04,Organic
C01916,Customer_1916,Birmingham,2025-10-28,Organic
C01917,Customer_1917,Leeds,2025-03-09,Instagram
C01918,Customer_1918,Manchester,2025-01-07,Referral
C01919,Customer_1919,Luton,2025-11-01,Organic
C01920,Customer_1920,Luton,2025-05-17,Referral
C01921,Customer_1921,Birmingham,2025-06-13,Google Ads
C01922,Customer_1922,London,2025-03-24,Google Ads
C01923,Customer_1923,Manchester,2026-01-20,Referral
C01924,Customer_1924,Luton,2025-05-18,Instagram
C01925,Customer_1925,Leeds,2026-02-24,Referral
C01926,Customer_1926,London,2025-03-14,Organic
C01927,Customer_1927,Manchester,2025-08-25,Organic
C01928,Customer_1928,Manchester,2025-02-15,Referral
C01929,Customer_1929,Birmingham,2025-04-16,Google Ads
C01930,Customer_1930,London,2026-02-20,Organic
C01931,Customer_1931,Manchester,2025-10-15,Instagram
C01932,Customer_1932,Manchester,2025-09-19,Referral
C01933,Customer_1933,Manchester,2025-06-25,Referral
C01934,Customer_1934,Manchester,2025-06-15,Google Ads
C01935,Customer_1935,Birmingham,2025-05-25,Referral
C01936,Customer_1936,Leeds,2025-11-26,Organic
C01937,Customer_1937,London,2026-01-05,Organic
C01938,Customer_1938,Leeds,2025-10-10,Instagram
C01939,Customer_1939,Manchester,2025-02-23,Organic
C01940,Customer_1940,London,2025-06-27,Google Ads
C01941,Customer_1941,London,2026-02-23,Instagram
C01942,Customer_1942,London,2025-09-01,Google Ads
C01943,Customer_1943,Leeds,2025-12-07,Organic
C01944,Customer_1944,Birmingham,2025-05-07,Organic
C01945,Customer_1945,Leeds,2026-02-13,Google Ads
C01946,Customer_1946,Manchester,2026-02-16,Google Ads
C01947,Customer_1947,Luton,2026-01-02,Referral
C01948,Customer_1948,London,2025-09-28,Referral
C01949,Customer_1949,London,2025-05-12,Google Ads
C01950,Customer_1950,Luton,2025-04-03,Referral
C01951,Customer_1951,London,2026-01-14,Organic
C01952,Customer_1952,London,2025-03-14,Organic
C01953,Customer_1953,Manchester,2026-02-15,Referral
C01954,Customer_1954,Birmingham,2026-02-14,Google Ads
C01955,Customer_1955,Bristol,2026-02-07,Email
C01956,Customer_1956,Bristol,2025-09-05,Google Ads
C01957,Customer_1957,Birmingham,2025-12-14,Referral
C01958,Customer_1958,Luton,2025-09-30,Google Ads
C01959,Customer_1959,Birmingham,2025-02-12,Google Ads
C01960,Customer_1960,Leeds,2026-01-12,Google Ads
C01961,Customer_1961,London,2025-02-10,Instagram
C01962,Customer_1962,Luton,2025-06-19,Google Ads
C01963,Customer_1963,Leeds,2026-03-10,Email
C01964,Customer_1964,Luton,2025-07-31,Organic
C01965,Customer_1965,Manchester,2025-06-17,Organic
C01966,Customer_1966,Manchester,2025-02-08,Google Ads
C01967,Customer_1967,London,2026-01-04,Instagram
C01968,Customer_1968,Luton,2025-09-02,Referral
C01969,Customer_1969,London,2025-05-31,Google Ads
C01970,Customer_1970,London,2025-04-21,Instagram
C01971,Customer_1971,London,2026-03-12,Google Ads
C01972,Customer_1972,Leeds,2025-02-16,Instagram
C01973,Customer_1973,London,2025-03-04,Referral
C01974,Customer_1974,Manchester,2025-08-13,Organic
C01975,Customer_1975,London,2026-01-01,Google Ads
C01976,Customer_1976,Bristol,2025-03-10,Email
C01977,Customer_1977,London,2025-10-26,Referral
C01978,Customer_1978,Luton,2026-03-08,Instagram
C01979,Customer_1979,Leeds,2025-10-17,Google Ads
C01980,Customer_1980,Leeds,2025-10-23,Organic
C01981,Customer_1981,London,2025-07-22,Google Ads
C01982,Customer_1982,Leeds,2025-03-02,Referral
C01983,Customer_1983,Manchester,2026-03-10,Instagram
C01984,Customer_1984,Manchester,2025-11-14,Organic
C01985,Customer_1985,London,2025-11-10,Organic
C01986,Customer_1986,London,2025-06-10,Organic
C01987,Customer_1987,Birmingham,2025-11-27,Organic
C01988,Customer_1988,Manchester,2025-01-16,Organic
C01989,Customer_1989,Luton,2025-12-04,Google Ads
C01990,Customer_1990,Birmingham,2025-04-04,Organic
C01991,Customer_1991,Birmingham,2025-10-31,Organic
C01992,Customer_1992,London,2025-05-18,Google Ads
C01993,Customer_1993,Manchester,2025-12-04,Organic
C01994,Customer_1994,London,2025-02-07,Organic
C01995,Customer_1995,Birmingham,2025-05-07,Google Ads
C01996,Customer_1996,Birmingham,2025-10-02,Organic
C01997,Customer_1997,Bristol,2025-06-13,Google Ads
C01998,Customer_1998,London,2026-03-19,Organic
C01999,Customer_1999,London,2025-11-15,Referral
C02000,Customer_2000,London,2025-03-18,Email
