payment_id,order_id,payment_method,payment_amount,payment_status
PAY007378,O007378,Google Pay,2210.51,Paid
PAY007379,O007379,Card,521.02,Paid
PAY007380,O007380,Card,632.7,Paid
PAY007381,O007381,PayPal,40.82,Paid
PAY007382,O007382,Apple Pay,109.42,Paid
PAY007383,O007383,Google Pay,201.32,Paid
PAY007384,O007384,PayPal,223.8,Paid
PAY007385,O007385,Card,86.37,Paid
PAY007386,O007386,Apple Pay,1413.84,Paid
PAY007387,O007387,PayPal,213.59,Paid
PAY007388,O007388,Card,1497.08,Paid
PAY007389,O007389,Google Pay,150.83,Paid
PAY007390,O007390,Apple Pay,1203.13,Paid
PAY007391,O007391,Card,0.0,Paid
PAY007392,O007392,Google Pay,918.77,Paid
PAY007393,O007393,PayPal,147.43,Paid
PAY007394,O007394,Apple Pay,762.13,Paid
PAY007395,O007395,Card,283.63,Paid
PAY007396,O007396,Apple Pay,125.19,Paid
PAY007397,O007397,Card,508.21,Paid
PAY007398,O007398,PayPal,579.03,Paid
PAY007399,O007399,Card,1212.6,Paid
PAY007400,O007400,PayPal,677.02,Refunded
PAY007401,O007401,PayPal,346.7,Failed
PAY007402,O007402,PayPal,487.23,Paid
PAY007403,O007403,Apple Pay,1516.18,Paid
PAY007404,O007404,Google Pay,846.54,Paid
PAY007405,O007405,Card,1272.38,Paid
PAY007406,O007406,PayPal,606.75,Paid
PAY007407,O007407,Card,466.38,Paid
PAY007408,O007408,PayPal,389.04,Paid
PAY007409,O007409,PayPal,805.1,Paid
PAY007410,O007410,Card,93.55,Paid
PAY007411,O007411,Card,820.98,Paid
PAY007412,O007412,PayPal,105.89,Paid
PAY007413,O007413,PayPal,1661.95,Paid
PAY007414,O007414,PayPal,526.65,Paid
PAY007415,O007415,PayPal,1353.48,Paid
PAY007416,O007416,Card,550.89,Paid
PAY007417,O007417,Apple Pay,379.68,Paid
PAY007418,O007418,Google Pay,29.46,Paid
PAY007419,O007419,Card,104.42,Paid
PAY007420,O007420,Card,810.66,Paid
PAY007421,O007421,Card,217.5,Paid
PAY007422,O007422,Card,1441.47,Paid
PAY007423,O007423,Apple Pay,2461.29,Paid
PAY007424,O007424,Card,564.06,Paid
PAY007425,O007425,Google Pay,146.32,Paid
PAY007426,O007426,Apple Pay,49.55,Paid
PAY007427,O007427,Google Pay,107.17,Paid
PAY007428,O007428,Card,313.43,Paid
PAY007429,O007429,PayPal,453.08,Paid
PAY007430,O007430,Card,81.79,Paid
PAY007431,O007431,Google Pay,15.65,Paid
PAY007432,O007432,Apple Pay,152.94,Paid
PAY007433,O007433,PayPal,804.41,Refunded
PAY007434,O007434,Apple Pay,475.63,Paid
PAY007435,O007435,Card,152.04,Paid
PAY007436,O007436,Apple Pay,332.31,Paid
PAY007437,O007437,PayPal,2803.8,Paid
PAY007438,O007438,Card,2503.63,Paid
PAY007439,O007439,Card,79.42,Paid
PAY007440,O007440,Card,1007.42,Paid
PAY007441,O007441,PayPal,25.5,Paid
PAY007442,O007442,Card,374.98,Paid
PAY007443,O007443,PayPal,1306.93,Paid
PAY007444,O007444,Card,200.67,Paid
PAY007445,O007445,Card,646.31,Paid
PAY007446,O007446,PayPal,45.97,Paid
PAY007447,O007447,Apple Pay,1095.31,Paid
PAY007448,O007448,Card,404.4,Paid
PAY007449,O007449,Card,99.24,Paid
PAY007450,O007450,Card,938.28,Failed
PAY007451,O007451,Card,105.89,Failed
PAY007452,O007452,Card,830.02,Paid
PAY007453,O007453,Card,104.6,Paid
PAY007454,O007454,Card,700.86,Paid
PAY007455,O007455,Apple Pay,700.05,Paid
PAY007456,O007456,Card,247.75,Paid
PAY007457,O007457,Apple Pay,1038.93,Paid
PAY007458,O007458,PayPal,980.54,Paid
PAY007459,O007459,Apple Pay,7.69,Paid
PAY007460,O007460,Card,398.58,Paid
PAY007461,O007461,Card,2314.37,Paid
PAY007462,O007462,Card,605.74,Paid
PAY007463,O007463,Apple Pay,96.84,Paid
PAY007464,O007464,PayPal,29.06,Paid
PAY007465,O007465,PayPal,99.77,Paid
PAY007466,O007466,Card,55.9,Paid
PAY007467,O007467,PayPal,442.33,Paid
PAY007468,O007468,Card,349.28,Paid
PAY007469,O007469,Card,293.32,Paid
PAY007470,O007470,Card,412.32,Paid
PAY007471,O007471,Card,1326.08,Paid
PAY007472,O007472,PayPal,172.42,Paid
PAY007473,O007473,Card,89.04,Paid
PAY007474,O007474,Google Pay,777.76,Paid
PAY007475,O007475,PayPal,2068.02,Paid
PAY007476,O007476,Card,659.45,Paid
PAY007477,O007477,Card,72.34,Paid
PAY007478,O007478,Card,888.68,Paid
PAY007479,O007479,Card,302.69,Paid
PAY007480,O007480,Card,551.39,Paid
PAY007481,O007481,Card,224.26,Paid
PAY007482,O007482,Card,853.3,Paid
PAY007483,O007483,Apple Pay,1151.12,Paid
PAY007484,O007484,Google Pay,377.22,Paid
PAY007485,O007485,Apple Pay,173.24,Paid
PAY007486,O007486,Card,72.78,Paid
PAY007487,O007487,Card,329.28,Paid
PAY007488,O007488,Card,169.48,Paid
PAY007489,O007489,Card,743.05,Paid
PAY007490,O007490,Card,494.19,Paid
PAY007491,O007491,Card,1415.96,Refunded
PAY007492,O007492,Apple Pay,273.66,Paid
PAY007493,O007493,Apple Pay,1917.45,Paid
PAY007494,O007494,Card,2095.78,Paid
PAY007495,O007495,Google Pay,407.7,Failed
PAY007496,O007496,Card,718.01,Paid
PAY007497,O007497,Apple Pay,646.07,Paid
PAY007498,O007498,Apple Pay,474.76,Paid
PAY007499,O007499,Card,499.26,Paid
PAY007500,O007500,Card,283.43,Paid
PAY007501,O007501,Card,339.1,Paid
PAY007502,O007502,PayPal,2069.16,Paid
PAY007503,O007503,Card,1066.85,Paid
PAY007504,O007504,Apple Pay,484.15,Paid
PAY007505,O007505,PayPal,167.46,Paid
PAY007506,O007506,Card,81.33,Paid
PAY007507,O007507,Card,502.92,Paid
PAY007508,O007508,Apple Pay,121.44,Paid
PAY007509,O007509,Card,393.9,Paid
PAY007510,O007510,Apple Pay,1026.88,Failed
PAY007511,O007511,Card,5.53,Paid
PAY007512,O007512,PayPal,836.74,Paid
PAY007513,O007513,Card,469.56,Paid
PAY007514,O007514,Card,2548.6,Paid
PAY007515,O007515,Card,739.73,Paid
PAY007516,O007516,PayPal,461.89,Paid
PAY007517,O007517,Card,1160.62,Paid
PAY007518,O007518,PayPal,282.72,Paid
PAY007519,O007519,Card,281.77,Paid
PAY007520,O007520,Apple Pay,55.98,Paid
PAY007521,O007521,Card,129.26,Paid
PAY007522,O007522,PayPal,1414.21,Refunded
PAY007523,O007523,Card,566.19,Paid
PAY007524,O007524,Apple Pay,450.26,Paid
PAY007525,O007525,Card,1787.78,Paid
PAY007526,O007526,PayPal,1953.47,Paid
PAY007527,O007527,PayPal,483.24,Paid
PAY007528,O007528,PayPal,966.91,Paid
PAY007529,O007529,Card,136.02,Paid
PAY007530,O007530,Apple Pay,2397.13,Paid
PAY007531,O007531,Card,491.09,Paid
PAY007532,O007532,Card,852.25,Paid
PAY007533,O007533,Google Pay,469.15,Paid
PAY007534,O007534,Card,603.36,Paid
PAY007535,O007535,Google Pay,626.08,Paid
PAY007536,O007536,Card,182.24,Paid
PAY007537,O007537,Apple Pay,203.98,Paid
PAY007538,O007538,Card,642.48,Failed
PAY007539,O007539,Card,478.52,Paid
PAY007540,O007540,Apple Pay,799.33,Paid
PAY007541,O007541,Card,171.92,Paid
PAY007542,O007542,Card,1122.41,Paid
PAY007543,O007543,Card,224.94,Paid
PAY007544,O007544,Card,324.57,Paid
PAY007545,O007545,PayPal,125.92,Paid
PAY007546,O007546,Apple Pay,266.7,Paid
PAY007547,O007547,PayPal,684.4,Paid
PAY007548,O007548,PayPal,899.16,Paid
PAY007549,O007549,PayPal,103.66,Paid
PAY007550,O007550,Card,497.23,Paid
PAY007551,O007551,Apple Pay,69.55,Paid
PAY007552,O007552,Card,123.08,Paid
PAY007553,O007553,PayPal,384.54,Paid
PAY007554,O007554,PayPal,12.63,Paid
PAY007555,O007555,Apple Pay,427.96,Paid
PAY007556,O007556,PayPal,2903.04,Paid
PAY007557,O007557,PayPal,155.76,Paid
PAY007558,O007558,Card,639.47,Paid
PAY007559,O007559,Apple Pay,1277.15,Paid
PAY007560,O007560,PayPal,499.26,Paid
PAY007561,O007561,Card,166.13,Paid
PAY007562,O007562,Apple Pay,2767.31,Paid
PAY007563,O007563,PayPal,1335.26,Paid
PAY007564,O007564,Card,580.85,Paid
PAY007565,O007565,Google Pay,781.9,Paid
PAY007566,O007566,PayPal,888.95,Paid
PAY007567,O007567,PayPal,651.32,Paid
PAY007568,O007568,Card,435.17,Refunded
PAY007569,O007569,Card,306.45,Paid
PAY007570,O007570,Card,560.06,Paid
PAY007571,O007571,Apple Pay,341.58,Paid
PAY007572,O007572,Card,640.3,Paid
PAY007573,O007573,Card,572.47,Paid
PAY007574,O007574,Card,1082.31,Paid
PAY007575,O007575,Apple Pay,1043.85,Paid
PAY007576,O007576,Card,1074.92,Paid
PAY007577,O007577,Card,463.07,Paid
PAY007578,O007578,Card,583.42,Paid
PAY007579,O007579,PayPal,258.7,Paid
PAY007580,O007580,Google Pay,336.18,Paid
PAY007581,O007581,Google Pay,735.18,Paid
PAY007582,O007582,PayPal,165.92,Paid
PAY007583,O007583,Google Pay,1549.03,Paid
PAY007584,O007584,Card,1860.73,Paid
PAY007585,O007585,Apple Pay,305.05,Paid
PAY007586,O007586,Card,959.5,Paid
PAY007587,O007587,PayPal,245.33,Paid
PAY007588,O007588,Google Pay,429.15,Paid
PAY007589,O007589,Google Pay,287.38,Paid
PAY007590,O007590,PayPal,634.04,Paid
PAY007591,O007591,Apple Pay,1346.25,Paid
PAY007592,O007592,PayPal,462.09,Paid
PAY007593,O007593,Card,165.89,Paid
PAY007594,O007594,Apple Pay,236.32,Failed
PAY007595,O007595,Apple Pay,24.86,Paid
PAY007596,O007596,Card,380.55,Paid
PAY007597,O007597,PayPal,117.02,Paid
PAY007598,O007598,Card,474.1,Paid
PAY007599,O007599,Card,698.72,Refunded
PAY007600,O007600,Apple Pay,1154.25,Paid
PAY007601,O007601,Card,1167.54,Paid
PAY007602,O007602,Card,225.7,Paid
PAY007603,O007603,Card,340.25,Paid
PAY007604,O007604,Card,1010.24,Paid
PAY007605,O007605,Card,776.1,Paid
PAY007606,O007606,Card,100.86,Paid
PAY007607,O007607,Card,254.5,Paid
PAY007608,O007608,Apple Pay,337.59,Paid
PAY007609,O007609,Apple Pay,1056.06,Paid
PAY007610,O007610,Card,910.51,Paid
PAY007611,O007611,Apple Pay,463.32,Paid
PAY007612,O007612,Card,200.96,Paid
PAY007613,O007613,Card,1029.47,Paid
PAY007614,O007614,Card,205.49,Paid
PAY007615,O007615,Apple Pay,937.46,Paid
PAY007616,O007616,Card,979.48,Paid
PAY007617,O007617,Card,796.09,Paid
PAY007618,O007618,Apple Pay,1154.38,Paid
PAY007619,O007619,Apple Pay,327.94,Paid
PAY007620,O007620,Card,238.93,Paid
PAY007621,O007621,Card,273.87,Paid
PAY007622,O007622,Card,1231.03,Paid
PAY007623,O007623,Apple Pay,838.8,Paid
PAY007624,O007624,PayPal,593.95,Paid
PAY007625,O007625,PayPal,437.73,Paid
PAY007626,O007626,Card,964.6,Paid
PAY007627,O007627,Card,709.93,Paid
PAY007628,O007628,Card,1269.03,Refunded
PAY007629,O007629,Apple Pay,459.2,Paid
PAY007630,O007630,Card,230.1,Refunded
PAY007631,O007631,PayPal,741.39,Failed
PAY007632,O007632,Card,274.93,Paid
PAY007633,O007633,Card,316.49,Paid
PAY007634,O007634,Card,1151.69,Paid
PAY007635,O007635,Card,123.87,Paid
PAY007636,O007636,Google Pay,344.42,Failed
PAY007637,O007637,Card,998.15,Paid
PAY007638,O007638,Card,752.48,Paid
PAY007639,O007639,Card,926.14,Paid
PAY007640,O007640,Card,833.67,Paid
PAY007641,O007641,PayPal,17.7,Paid
PAY007642,O007642,Apple Pay,309.1,Paid
PAY007643,O007643,PayPal,64.61,Paid
PAY007644,O007644,PayPal,912.06,Paid
PAY007645,O007645,Apple Pay,1466.47,Paid
PAY007646,O007646,Card,193.47,Paid
PAY007647,O007647,Card,920.39,Paid
PAY007648,O007648,Card,94.88,Paid
PAY007649,O007649,Apple Pay,494.08,Paid
PAY007650,O007650,Google Pay,104.98,Paid
PAY007651,O007651,Google Pay,1212.93,Paid
PAY007652,O007652,Card,77.55,Failed
PAY007653,O007653,Apple Pay,782.05,Failed
PAY007654,O007654,Apple Pay,156.6,Paid
PAY007655,O007655,Card,406.34,Paid
PAY007656,O007656,Apple Pay,391.68,Paid
PAY007657,O007657,Card,472.16,Paid
PAY007658,O007658,Apple Pay,208.47,Paid
PAY007659,O007659,Card,441.15,Paid
PAY007660,O007660,Card,982.18,Failed
PAY007661,O007661,PayPal,492.77,Paid
PAY007662,O007662,Card,542.0,Paid
PAY007663,O007663,Google Pay,1306.58,Paid
PAY007664,O007664,Apple Pay,1123.08,Paid
PAY007665,O007665,Card,1227.8,Paid
PAY007666,O007666,PayPal,559.25,Paid
PAY007667,O007667,Card,337.4,Paid
PAY007668,O007668,Card,1474.81,Paid
PAY007669,O007669,Card,833.65,Paid
PAY007670,O007670,Card,1995.84,Paid
PAY007671,O007671,Google Pay,1563.5,Paid
PAY007672,O007672,Card,325.77,Paid
PAY007673,O007673,Card,129.98,Paid
PAY007674,O007674,Card,1235.38,Paid
PAY007675,O007675,Card,1601.87,Paid
PAY007676,O007676,Card,678.05,Paid
PAY007677,O007677,PayPal,1251.12,Paid
PAY007678,O007678,PayPal,140.37,Paid
PAY007679,O007679,Card,411.94,Paid
PAY007680,O007680,Card,241.32,Paid
PAY007681,O007681,PayPal,771.45,Paid
PAY007682,O007682,Google Pay,403.18,Paid
PAY007683,O007683,Apple Pay,469.56,Paid
PAY007684,O007684,Apple Pay,954.94,Paid
PAY007685,O007685,Card,36.74,Paid
PAY007686,O007686,Card,239.48,Paid
PAY007687,O007687,Card,428.17,Paid
PAY007688,O007688,Apple Pay,1216.13,Paid
PAY007689,O007689,Card,271.58,Paid
PAY007690,O007690,PayPal,11.06,Paid
PAY007691,O007691,Google Pay,339.92,Paid
PAY007692,O007692,Apple Pay,740.7,Paid
PAY007693,O007693,PayPal,374.14,Paid
PAY007694,O007694,Card,954.5,Paid
PAY007695,O007695,Google Pay,304.6,Paid
PAY007696,O007696,PayPal,528.88,Paid
PAY007697,O007697,Card,266.52,Paid
PAY007698,O007698,PayPal,1243.75,Paid
PAY007699,O007699,Card,413.07,Paid
PAY007700,O007700,Card,245.65,Paid
PAY007701,O007701,Apple Pay,550.97,Paid
PAY007702,O007702,PayPal,196.95,Paid
PAY007703,O007703,Apple Pay,222.13,Paid
PAY007704,O007704,Apple Pay,1546.86,Paid
PAY007705,O007705,PayPal,1701.95,Paid
PAY007706,O007706,Google Pay,24.46,Paid
PAY007707,O007707,Apple Pay,642.36,Paid
PAY007708,O007708,Google Pay,698.96,Paid
PAY007709,O007709,PayPal,339.47,Paid
PAY007710,O007710,Card,98.63,Paid
PAY007711,O007711,PayPal,96.56,Paid
PAY007712,O007712,Apple Pay,1596.88,Paid
PAY007713,O007713,Apple Pay,324.28,Paid
PAY007714,O007714,Apple Pay,544.06,Paid
PAY007715,O007715,Card,1683.82,Paid
PAY007716,O007716,Google Pay,509.61,Paid
PAY007717,O007717,Apple Pay,306.35,Paid
PAY007718,O007718,PayPal,410.98,Paid
PAY007719,O007719,Apple Pay,617.59,Failed
PAY007720,O007720,Apple Pay,798.84,Paid
PAY007721,O007721,Card,613.3,Paid
PAY007722,O007722,Card,1075.28,Paid
PAY007723,O007723,Google Pay,1263.91,Paid
PAY007724,O007724,Card,2023.05,Paid
PAY007725,O007725,Google Pay,1362.89,Paid
PAY007726,O007726,Card,389.66,Paid
PAY007727,O007727,Google Pay,18.18,Paid
PAY007728,O007728,PayPal,332.15,Paid
PAY007729,O007729,Card,1574.96,Paid
PAY007730,O007730,Card,1058.69,Paid
PAY007731,O007731,Card,108.71,Paid
PAY007732,O007732,Card,942.93,Paid
PAY007733,O007733,Card,2213.93,Paid
PAY007734,O007734,Card,664.29,Paid
PAY007735,O007735,Apple Pay,271.48,Paid
PAY007736,O007736,Card,1024.33,Paid
PAY007737,O007737,Card,446.6,Paid
PAY007738,O007738,Card,2386.22,Paid
PAY007739,O007739,PayPal,1044.27,Paid
PAY007740,O007740,Card,1541.2,Paid
PAY007741,O007741,PayPal,157.85,Paid
PAY007742,O007742,Card,1183.17,Paid
PAY007743,O007743,Card,341.1,Paid
PAY007744,O007744,Card,77.78,Paid
PAY007745,O007745,Apple Pay,1436.2,Paid
PAY007746,O007746,Card,1030.13,Failed
PAY007747,O007747,Card,646.62,Failed
PAY007748,O007748,Card,832.04,Paid
PAY007749,O007749,Google Pay,1077.61,Paid
PAY007750,O007750,Card,91.78,Paid
PAY007751,O007751,Apple Pay,1022.25,Paid
PAY007752,O007752,Card,678.17,Paid
PAY007753,O007753,Apple Pay,1410.36,Paid
PAY007754,O007754,Card,802.09,Paid
PAY007755,O007755,Apple Pay,145.75,Paid
PAY007756,O007756,Apple Pay,195.49,Paid
PAY007757,O007757,Card,474.54,Paid
PAY007758,O007758,PayPal,331.51,Paid
PAY007759,O007759,Card,69.04,Paid
PAY007760,O007760,Google Pay,368.33,Paid
PAY007761,O007761,Card,842.82,Paid
PAY007762,O007762,Apple Pay,851.53,Paid
PAY007763,O007763,Apple Pay,31.67,Paid
PAY007764,O007764,Card,326.53,Paid
PAY007765,O007765,Google Pay,981.06,Paid
PAY007766,O007766,PayPal,445.87,Paid
PAY007767,O007767,Apple Pay,507.99,Paid
PAY007768,O007768,PayPal,671.52,Paid
PAY007769,O007769,Card,1925.56,Paid
PAY007770,O007770,PayPal,856.33,Paid
PAY007771,O007771,Card,22.32,Paid
PAY007772,O007772,PayPal,1698.87,Paid
PAY007773,O007773,Card,1149.98,Paid
PAY007774,O007774,Card,728.66,Paid
PAY007775,O007775,Apple Pay,38.54,Paid
PAY007776,O007776,PayPal,737.88,Paid
PAY007777,O007777,PayPal,223.54,Paid
PAY007778,O007778,PayPal,73.84,Failed
PAY007779,O007779,Google Pay,971.18,Paid
PAY007780,O007780,PayPal,124.98,Paid
PAY007781,O007781,Card,1062.84,Paid
PAY007782,O007782,Card,103.01,Paid
PAY007783,O007783,Card,1069.76,Failed
PAY007784,O007784,Card,2249.83,Failed
PAY007785,O007785,Card,241.58,Paid
PAY007786,O007786,Apple Pay,293.88,Paid
PAY007787,O007787,Apple Pay,489.73,Paid
PAY007788,O007788,Apple Pay,1459.72,Failed
PAY007789,O007789,Card,27.56,Paid
PAY007790,O007790,Apple Pay,1540.52,Paid
PAY007791,O007791,Card,226.78,Paid
PAY007792,O007792,Card,314.88,Paid
PAY007793,O007793,Card,2922.38,Paid
PAY007794,O007794,PayPal,98.56,Paid
PAY007795,O007795,Apple Pay,179.06,Paid
PAY007796,O007796,PayPal,473.84,Paid
PAY007797,O007797,Card,656.85,Paid
PAY007798,O007798,Card,121.96,Paid
PAY007799,O007799,Card,410.8,Paid
PAY007800,O007800,Google Pay,567.86,Paid
PAY007801,O007801,Apple Pay,307.4,Paid
PAY007802,O007802,PayPal,642.6,Paid
PAY007803,O007803,Card,1199.89,Paid
PAY007804,O007804,Card,1968.72,Paid
PAY007805,O007805,Card,113.75,Paid
PAY007806,O007806,Apple Pay,99.19,Paid
PAY007807,O007807,Apple Pay,714.51,Paid
PAY007808,O007808,Google Pay,1045.75,Paid
PAY007809,O007809,PayPal,99.08,Paid
PAY007810,O007810,Card,102.95,Paid
PAY007811,O007811,Card,933.72,Paid
PAY007812,O007812,Card,1402.93,Failed
PAY007813,O007813,Card,255.03,Paid
PAY007814,O007814,PayPal,425.99,Paid
PAY007815,O007815,Card,524.59,Paid
PAY007816,O007816,PayPal,488.43,Paid
PAY007817,O007817,Card,254.65,Paid
PAY007818,O007818,Google Pay,438.44,Paid
PAY007819,O007819,Google Pay,114.52,Paid
PAY007820,O007820,Card,1041.68,Paid
PAY007821,O007821,Card,107.17,Paid
PAY007822,O007822,Card,657.36,Paid
PAY007823,O007823,Card,626.19,Failed
PAY007824,O007824,Apple Pay,580.96,Paid
PAY007825,O007825,Apple Pay,464.49,Paid
PAY007826,O007826,PayPal,581.23,Paid
PAY007827,O007827,Card,765.23,Paid
PAY007828,O007828,Apple Pay,174.47,Paid
PAY007829,O007829,PayPal,1492.72,Paid
PAY007830,O007830,Apple Pay,1658.11,Paid
PAY007831,O007831,Card,768.38,Paid
PAY007832,O007832,Card,681.08,Paid
PAY007833,O007833,Card,201.25,Paid
PAY007834,O007834,Google Pay,825.69,Paid
PAY007835,O007835,Google Pay,186.79,Paid
PAY007836,O007836,Google Pay,485.4,Paid
PAY007837,O007837,PayPal,241.58,Paid
PAY007838,O007838,Google Pay,365.48,Paid
PAY007839,O007839,Card,495.31,Paid
PAY007840,O007840,PayPal,1107.85,Paid
PAY007841,O007841,Apple Pay,1121.52,Paid
PAY007842,O007842,PayPal,66.54,Paid
PAY007843,O007843,Google Pay,817.68,Paid
PAY007844,O007844,Google Pay,351.01,Paid
PAY007845,O007845,Card,1093.7,Paid
PAY007846,O007846,Apple Pay,979.82,Paid
PAY007847,O007847,Card,819.47,Paid
PAY007848,O007848,Card,1492.08,Refunded
PAY007849,O007849,Card,80.04,Paid
PAY007850,O007850,Apple Pay,400.15,Failed
PAY007851,O007851,Card,920.58,Failed
PAY007852,O007852,Card,746.07,Paid
PAY007853,O007853,Card,487.35,Refunded
PAY007854,O007854,Card,721.77,Paid
PAY007855,O007855,PayPal,357.78,Paid
PAY007856,O007856,PayPal,488.16,Paid
PAY007857,O007857,PayPal,479.92,Paid
PAY007858,O007858,Card,788.93,Paid
PAY007859,O007859,Card,241.58,Paid
PAY007860,O007860,Apple Pay,174.89,Paid
PAY007861,O007861,PayPal,1328.42,Paid
PAY007862,O007862,Card,296.9,Paid
PAY007863,O007863,PayPal,0.0,Paid
PAY007864,O007864,Card,209.72,Paid
PAY007865,O007865,Card,122.67,Paid
PAY007866,O007866,Google Pay,957.12,Paid
PAY007867,O007867,Apple Pay,611.29,Paid
PAY007868,O007868,Google Pay,87.46,Paid
PAY007869,O007869,Card,2032.2,Paid
PAY007870,O007870,Apple Pay,766.46,Paid
PAY007871,O007871,Google Pay,102.18,Paid
PAY007872,O007872,Card,955.75,Paid
PAY007873,O007873,Google Pay,302.52,Paid
PAY007874,O007874,Google Pay,29.06,Refunded
PAY007875,O007875,Apple Pay,154.72,Paid
PAY007876,O007876,Google Pay,1029.41,Paid
PAY007877,O007877,Card,257.18,Paid
PAY007878,O007878,Card,579.14,Paid
PAY007879,O007879,Card,386.52,Refunded
PAY007880,O007880,Google Pay,324.13,Paid
PAY007881,O007881,Google Pay,756.49,Paid
PAY007882,O007882,PayPal,1399.0,Paid
PAY007883,O007883,Card,470.31,Paid
PAY007884,O007884,Card,975.47,Paid
PAY007885,O007885,Card,333.6,Paid
PAY007886,O007886,Card,140.6,Paid
PAY007887,O007887,PayPal,400.32,Paid
PAY007888,O007888,Google Pay,407.96,Paid
PAY007889,O007889,Card,52.04,Paid
PAY007890,O007890,Card,181.92,Paid
PAY007891,O007891,PayPal,747.3,Refunded
PAY007892,O007892,PayPal,130.37,Paid
PAY007893,O007893,Card,1087.79,Paid
PAY007894,O007894,Card,51.33,Paid
PAY007895,O007895,Card,781.06,Paid
PAY007896,O007896,Card,208.65,Paid
PAY007897,O007897,PayPal,457.87,Paid
PAY007898,O007898,Card,1486.6,Paid
PAY007899,O007899,Apple Pay,860.7,Paid
PAY007900,O007900,Apple Pay,417.96,Paid
PAY007901,O007901,Card,264.33,Paid
PAY007902,O007902,Card,399.4,Paid
PAY007903,O007903,PayPal,659.76,Paid
PAY007904,O007904,Card,78.71,Paid
PAY007905,O007905,Apple Pay,489.24,Paid
PAY007906,O007906,Card,169.82,Paid
PAY007907,O007907,Apple Pay,644.56,Paid
PAY007908,O007908,Card,567.26,Paid
PAY007909,O007909,Card,448.67,Paid
PAY007910,O007910,Apple Pay,182.02,Paid
PAY007911,O007911,Card,330.11,Paid
PAY007912,O007912,Google Pay,494.36,Failed
PAY007913,O007913,PayPal,714.44,Paid
PAY007914,O007914,Card,1028.18,Paid
PAY007915,O007915,PayPal,101.46,Paid
PAY007916,O007916,Card,123.9,Paid
PAY007917,O007917,Card,386.81,Paid
PAY007918,O007918,Card,205.49,Paid
PAY007919,O007919,PayPal,766.74,Paid
PAY007920,O007920,Card,319.34,Paid
PAY007921,O007921,Card,773.68,Refunded
PAY007922,O007922,Card,479.97,Paid
PAY007923,O007923,Google Pay,99.78,Paid
PAY007924,O007924,Apple Pay,7.69,Paid
PAY007925,O007925,Card,1473.27,Paid
PAY007926,O007926,Google Pay,961.08,Paid
PAY007927,O007927,Card,1108.09,Paid
PAY007928,O007928,Google Pay,51.67,Paid
PAY007929,O007929,Card,468.55,Paid
PAY007930,O007930,PayPal,791.98,Paid
PAY007931,O007931,Card,1415.54,Paid
PAY007932,O007932,PayPal,1028.39,Paid
PAY007933,O007933,Card,493.42,Paid
PAY007934,O007934,PayPal,823.58,Paid
PAY007935,O007935,PayPal,125.77,Paid
PAY007936,O007936,Card,283.78,Paid
PAY007937,O007937,Card,692.91,Paid
PAY007938,O007938,Card,688.47,Paid
PAY007939,O007939,Google Pay,771.24,Paid
PAY007940,O007940,Card,688.51,Paid
PAY007941,O007941,Card,152.85,Paid
PAY007942,O007942,Card,1391.54,Paid
PAY007943,O007943,Google Pay,526.3,Paid
PAY007944,O007944,Card,425.12,Paid
PAY007945,O007945,Card,598.06,Paid
PAY007946,O007946,Card,127.3,Paid
PAY007947,O007947,Apple Pay,654.7,Paid
PAY007948,O007948,Google Pay,211.97,Paid
PAY007949,O007949,Google Pay,836.36,Paid
PAY007950,O007950,Card,426.84,Paid
PAY007951,O007951,Apple Pay,1178.35,Paid
PAY007952,O007952,PayPal,2260.12,Paid
PAY007953,O007953,Card,534.59,Paid
PAY007954,O007954,PayPal,231.54,Refunded
PAY007955,O007955,Card,1126.07,Paid
PAY007956,O007956,Google Pay,118.03,Paid
PAY007957,O007957,Card,35.86,Paid
PAY007958,O007958,Card,238.56,Paid
PAY007959,O007959,Card,356.3,Paid
PAY007960,O007960,PayPal,58.96,Paid
PAY007961,O007961,Card,99.78,Failed
PAY007962,O007962,Google Pay,145.55,Paid
PAY007963,O007963,Card,1159.08,Paid
PAY007964,O007964,Card,312.72,Paid
PAY007965,O007965,Card,952.04,Failed
PAY007966,O007966,Apple Pay,1763.73,Paid
PAY007967,O007967,Apple Pay,1159.45,Paid
PAY007968,O007968,Apple Pay,64.19,Paid
PAY007969,O007969,Card,83.87,Paid
PAY007970,O007970,Card,744.57,Paid
PAY007971,O007971,PayPal,138.87,Failed
PAY007972,O007972,Card,324.28,Paid
PAY007973,O007973,Apple Pay,3265.27,Paid
PAY007974,O007974,Card,67.01,Paid
PAY007975,O007975,Card,484.6,Paid
PAY007976,O007976,PayPal,58.41,Paid
PAY007977,O007977,Google Pay,83.13,Failed
PAY007978,O007978,Apple Pay,107.36,Paid
PAY007979,O007979,Card,1563.84,Paid
PAY007980,O007980,PayPal,3601.28,Paid
PAY007981,O007981,Card,679.24,Paid
PAY007982,O007982,PayPal,1908.23,Paid
PAY007983,O007983,Apple Pay,1105.9,Paid
PAY007984,O007984,PayPal,814.34,Paid
PAY007985,O007985,Google Pay,231.22,Failed
PAY007986,O007986,Card,40.0,Paid
PAY007987,O007987,Card,778.68,Paid
PAY007988,O007988,PayPal,443.26,Paid
PAY007989,O007989,PayPal,2677.56,Paid
PAY007990,O007990,Apple Pay,335.38,Paid
PAY007991,O007991,Card,130.75,Paid
