order_item_id,order_id,product_id,quantity
OI0017033,O008350,P0236,1
OI0017034,O008351,P0036,3
OI0017035,O008352,P0183,1
OI0017036,O008352,P0087,1
OI0017037,O008353,P0142,2
OI0017038,O008353,P0253,2
OI0017039,O008353,P0218,2
OI0017040,O008354,P0136,2
OI0017041,O008354,P0048,1
OI0017042,O008355,P0285,1
OI0017043,O008355,P0221,2
OI0017044,O008356,P0178,1
OI0017045,O008356,P0146,1
OI0017046,O008356,P0177,1
OI0017047,O008356,P0210,1
OI0017048,O008357,P0151,2
OI0017049,O008357,P0161,1
OI0017050,O008357,P0176,1
OI0017051,O008358,P0269,1
OI0017052,O008359,P0095,2
OI0017053,O008359,P0099,2
OI0017054,O008360,P0185,1
OI0017055,O008360,P0274,3
OI0017056,O008361,P0193,1
OI0017057,O008361,P0077,2
OI0017058,O008362,P0126,1
OI0017059,O008362,P0190,2
OI0017060,O008363,P0282,1
OI0017061,O008364,P0176,2
OI0017062,O008364,P0208,1
OI0017063,O008365,P0176,1
OI0017064,O008365,P0214,2
OI0017065,O008366,P0056,1
OI0017066,O008367,P0271,1
OI0017067,O008368,P0249,1
OI0017068,O008368,P0240,1
OI0017069,O008369,P0223,1
OI0017070,O008369,P0235,3
OI0017071,O008369,P0198,2
OI0017072,O008370,P0248,2
OI0017073,O008370,P0215,1
OI0017074,O008371,P0034,1
OI0017075,O008371,P0213,2
OI0017076,O008371,P0068,3
OI0017077,O008372,P0037,3
OI0017078,O008373,P0267,1
OI0017079,O008373,P0161,2
OI0017080,O008374,P0029,1
OI0017081,O008374,P0095,1
OI0017082,O008375,P0273,2
OI0017083,O008375,P0285,1
OI0017084,O008376,P0182,2
OI0017085,O008377,P0291,3
OI0017086,O008377,P0211,1
OI0017087,O008378,P0109,1
OI0017088,O008378,P0299,1
OI0017089,O008379,P0255,1
OI0017090,O008379,P0131,1
OI0017091,O008380,P0221,1
OI0017092,O008381,P0220,1
OI0017093,O008381,P0016,2
OI0017094,O008381,P0275,1
OI0017095,O008382,P0287,1
OI0017096,O008382,P0127,1
OI0017097,O008382,P0016,1
OI0017098,O008383,P0278,1
OI0017099,O008383,P0236,2
OI0017100,O008383,P0107,3
OI0017101,O008384,P0266,1
OI0017102,O008384,P0141,1
OI0017103,O008385,P0131,1
OI0017104,O008385,P0148,1
OI0017105,O008386,P0139,1
OI0017106,O008386,P0024,2
OI0017107,O008387,P0225,1
OI0017108,O008387,P0070,1
OI0017109,O008388,P0100,1
OI0017110,O008389,P0246,1
OI0017111,O008389,P0126,1
OI0017112,O008390,P0205,1
OI0017113,O008390,P0241,2
OI0017114,O008391,P0070,1
OI0017115,O008392,P0034,1
OI0017116,O008392,P0074,1
OI0017117,O008393,P0154,1
OI0017118,O008393,P0148,1
OI0017119,O008393,P0267,1
OI0017120,O008394,P0177,1
OI0017121,O008394,P0023,1
OI0017122,O008394,P0050,1
OI0017123,O008394,P0138,3
OI0017124,O008395,P0050,3
OI0017125,O008395,P0282,1
OI0017126,O008396,P0071,2
OI0017127,O008396,P0211,1
OI0017128,O008396,P0041,2
OI0017129,O008397,P0208,2
OI0017130,O008398,P0144,1
OI0017131,O008399,P0145,1
OI0017132,O008399,P0224,1
OI0017133,O008400,P0130,1
OI0017134,O008400,P0051,1
OI0017135,O008401,P0167,2
OI0017136,O008401,P0287,3
OI0017137,O008401,P0057,1
OI0017138,O008401,P0148,2
OI0017139,O008402,P0210,1
OI0017140,O008402,P0085,1
OI0017141,O008403,P0052,1
OI0017142,O008403,P0023,1
OI0017143,O008404,P0052,1
OI0017144,O008404,P0276,2
OI0017145,O008405,P0172,1
OI0017146,O008405,P0027,1
OI0017147,O008406,P0137,1
OI0017148,O008407,P0194,1
OI0017149,O008407,P0170,1
OI0017150,O008408,P0156,3
OI0017151,O008409,P0173,1
OI0017152,O008410,P0200,1
OI0017153,O008411,P0079,1
OI0017154,O008412,P0278,2
OI0017155,O008413,P0101,3
OI0017156,O008414,P0071,1
OI0017157,O008415,P0128,3
OI0017158,O008415,P0253,1
OI0017159,O008415,P0022,1
OI0017160,O008416,P0153,1
OI0017161,O008416,P0085,1
OI0017162,O008417,P0227,2
OI0017163,O008418,P0160,1
OI0017164,O008418,P0272,2
OI0017165,O008418,P0260,1
OI0017166,O008419,P0292,1
OI0017167,O008419,P0205,1
OI0017168,O008420,P0150,1
OI0017169,O008420,P0146,2
OI0017170,O008421,P0007,1
OI0017171,O008421,P0291,1
OI0017172,O008422,P0256,1
OI0017173,O008422,P0054,1
OI0017174,O008423,P0002,1
OI0017175,O008423,P0116,1
OI0017176,O008423,P0076,2
OI0017177,O008424,P0094,2
OI0017178,O008424,P0069,1
OI0017179,O008425,P0133,1
OI0017180,O008425,P0184,1
OI0017181,O008426,P0038,1
OI0017182,O008426,P0041,2
OI0017183,O008427,P0272,3
OI0017184,O008428,P0169,1
OI0017185,O008428,P0253,1
OI0017186,O008429,P0286,1
OI0017187,O008429,P0259,2
OI0017188,O008430,P0227,1
OI0017189,O008431,P0104,1
OI0017190,O008432,P0071,3
OI0017191,O008432,P0221,1
OI0017192,O008433,P0203,1
OI0017193,O008433,P0104,2
OI0017194,O008433,P0236,1
OI0017195,O008434,P0125,3
OI0017196,O008434,P0042,1
OI0017197,O008434,P0006,1
OI0017198,O008435,P0247,1
OI0017199,O008435,P0114,1
OI0017200,O008436,P0273,1
OI0017201,O008436,P0141,1
OI0017202,O008436,P0111,2
OI0017203,O008437,P0028,2
OI0017204,O008438,P0010,1
OI0017205,O008438,P0214,1
OI0017206,O008439,P0268,1
OI0017207,O008440,P0188,1
OI0017208,O008440,P0007,2
OI0017209,O008440,P0274,1
OI0017210,O008440,P0171,1
OI0017211,O008441,P0090,1
OI0017212,O008442,P0165,1
OI0017213,O008443,P0293,1
OI0017214,O008443,P0103,2
OI0017215,O008443,P0271,1
OI0017216,O008444,P0056,1
OI0017217,O008444,P0194,1
OI0017218,O008444,P0208,1
OI0017219,O008444,P0279,2
OI0017220,O008445,P0098,1
OI0017221,O008445,P0205,1
OI0017222,O008446,P0258,1
OI0017223,O008446,P0021,1
OI0017224,O008447,P0018,1
OI0017225,O008447,P0068,1
OI0017226,O008447,P0265,2
OI0017227,O008448,P0163,3
OI0017228,O008449,P0175,3
OI0017229,O008450,P0135,1
OI0017230,O008451,P0202,1
OI0017231,O008451,P0190,1
OI0017232,O008451,P0196,1
OI0017233,O008452,P0198,2
OI0017234,O008453,P0185,3
OI0017235,O008453,P0237,2
OI0017236,O008454,P0162,2
OI0017237,O008454,P0042,1
OI0017238,O008454,P0202,2
OI0017239,O008454,P0217,1
OI0017240,O008455,P0107,1
OI0017241,O008455,P0246,1
OI0017242,O008456,P0189,1
OI0017243,O008457,P0252,1
OI0017244,O008458,P0094,1
OI0017245,O008458,P0240,1
OI0017246,O008458,P0271,1
OI0017247,O008458,P0144,1
OI0017248,O008459,P0121,1
OI0017249,O008460,P0281,1
OI0017250,O008461,P0087,1
OI0017251,O008461,P0221,1
OI0017252,O008462,P0170,2
OI0017253,O008462,P0273,1
OI0017254,O008463,P0039,1
OI0017255,O008463,P0292,1
OI0017256,O008463,P0262,1
OI0017257,O008464,P0300,3
OI0017258,O008465,P0122,1
OI0017259,O008466,P0056,1
OI0017260,O008466,P0119,2
OI0017261,O008466,P0019,1
OI0017262,O008467,P0146,1
OI0017263,O008467,P0254,1
OI0017264,O008468,P0036,1
OI0017265,O008468,P0158,1
OI0017266,O008469,P0179,1
OI0017267,O008470,P0034,3
OI0017268,O008470,P0286,2
OI0017269,O008471,P0120,1
OI0017270,O008471,P0066,2
OI0017271,O008472,P0264,1
OI0017272,O008472,P0074,1
OI0017273,O008473,P0036,1
OI0017274,O008474,P0105,2
OI0017275,O008474,P0019,3
OI0017276,O008474,P0068,1
OI0017277,O008474,P0154,1
OI0017278,O008475,P0015,1
OI0017279,O008475,P0012,1
OI0017280,O008476,P0280,1
OI0017281,O008476,P0059,1
OI0017282,O008477,P0220,1
OI0017283,O008477,P0286,1
OI0017284,O008477,P0187,1
OI0017285,O008478,P0054,1
OI0017286,O008478,P0084,1
OI0017287,O008478,P0269,1
OI0017288,O008479,P0023,1
OI0017289,O008480,P0148,1
OI0017290,O008481,P0134,2
OI0017291,O008482,P0210,3
OI0017292,O008483,P0282,1
OI0017293,O008484,P0169,1
OI0017294,O008484,P0240,1
OI0017295,O008485,P0229,2
OI0017296,O008486,P0127,1
OI0017297,O008486,P0286,1
OI0017298,O008486,P0039,1
OI0017299,O008486,P0254,1
OI0017300,O008487,P0084,1
OI0017301,O008487,P0173,3
OI0017302,O008488,P0203,1
OI0017303,O008488,P0154,1
OI0017304,O008489,P0140,1
OI0017305,O008490,P0289,3
OI0017306,O008490,P0131,1
OI0017307,O008490,P0295,2
OI0017308,O008490,P0046,1
OI0017309,O008491,P0267,3
OI0017310,O008491,P0295,3
OI0017311,O008491,P0259,1
OI0017312,O008491,P0069,1
OI0017313,O008492,P0077,1
OI0017314,O008492,P0197,1
OI0017315,O008492,P0135,2
OI0017316,O008493,P0243,1
OI0017317,O008494,P0245,1
OI0017318,O008495,P0026,1
OI0017319,O008496,P0137,1
OI0017320,O008496,P0271,1
OI0017321,O008496,P0262,3
OI0017322,O008497,P0095,1
OI0017323,O008498,P0084,1
OI0017324,O008499,P0147,1
OI0017325,O008499,P0068,1
OI0017326,O008500,P0237,1
OI0017327,O008500,P0123,3
OI0017328,O008501,P0214,1
OI0017329,O008502,P0050,1
OI0017330,O008503,P0096,2
OI0017331,O008503,P0137,1
OI0017332,O008503,P0043,2
OI0017333,O008504,P0062,1
OI0017334,O008504,P0001,1
OI0017335,O008505,P0046,3
OI0017336,O008506,P0006,1
OI0017337,O008507,P0107,1
OI0017338,O008507,P0087,3
OI0017339,O008508,P0041,1
OI0017340,O008508,P0263,1
OI0017341,O008509,P0002,1
OI0017342,O008509,P0088,1
OI0017343,O008510,P0034,3
OI0017344,O008511,P0143,1
OI0017345,O008512,P0068,2
OI0017346,O008512,P0242,2
OI0017347,O008512,P0299,1
OI0017348,O008512,P0281,3
OI0017349,O008513,P0007,2
OI0017350,O008513,P0075,1
OI0017351,O008514,P0085,1
OI0017352,O008515,P0101,1
OI0017353,O008515,P0211,1
OI0017354,O008516,P0247,1
OI0017355,O008516,P0179,1
OI0017356,O008517,P0018,1
OI0017357,O008517,P0090,1
OI0017358,O008517,P0161,1
OI0017359,O008517,P0273,1
OI0017360,O008518,P0245,1
OI0017361,O008518,P0151,1
OI0017362,O008518,P0262,1
OI0017363,O008519,P0281,1
OI0017364,O008520,P0212,2
OI0017365,O008520,P0115,1
OI0017366,O008521,P0037,1
OI0017367,O008521,P0253,1
OI0017368,O008521,P0158,1
OI0017369,O008522,P0173,1
OI0017370,O008523,P0236,1
OI0017371,O008524,P0131,1
OI0017372,O008525,P0216,1
OI0017373,O008525,P0226,1
OI0017374,O008525,P0002,1
OI0017375,O008526,P0283,1
OI0017376,O008526,P0086,1
OI0017377,O008527,P0250,1
OI0017378,O008527,P0255,2
OI0017379,O008528,P0251,2
OI0017380,O008529,P0227,1
OI0017381,O008529,P0145,1
OI0017382,O008530,P0138,1
OI0017383,O008530,P0120,3
OI0017384,O008531,P0155,1
OI0017385,O008531,P0223,1
OI0017386,O008531,P0078,1
OI0017387,O008531,P0014,1
OI0017388,O008532,P0145,1
OI0017389,O008532,P0047,1
OI0017390,O008532,P0088,1
OI0017391,O008532,P0016,1
OI0017392,O008533,P0064,1
OI0017393,O008534,P0286,1
OI0017394,O008534,P0290,1
OI0017395,O008534,P0197,1
OI0017396,O008534,P0255,2
OI0017397,O008535,P0132,2
OI0017398,O008535,P0250,1
OI0017399,O008536,P0224,1
OI0017400,O008537,P0259,1
OI0017401,O008537,P0034,1
OI0017402,O008537,P0073,1
OI0017403,O008538,P0026,1
OI0017404,O008539,P0063,1
OI0017405,O008539,P0033,1
OI0017406,O008539,P0200,1
OI0017407,O008540,P0191,1
OI0017408,O008540,P0130,2
OI0017409,O008541,P0155,2
OI0017410,O008541,P0275,1
OI0017411,O008542,P0033,1
OI0017412,O008543,P0225,1
OI0017413,O008543,P0091,1
OI0017414,O008543,P0133,1
OI0017415,O008544,P0037,1
OI0017416,O008544,P0043,1
OI0017417,O008545,P0250,1
OI0017418,O008546,P0168,1
OI0017419,O008547,P0069,1
OI0017420,O008548,P0013,1
OI0017421,O008548,P0233,2
OI0017422,O008549,P0183,1
OI0017423,O008550,P0130,1
OI0017424,O008550,P0198,2
OI0017425,O008550,P0056,1
OI0017426,O008551,P0096,1
OI0017427,O008551,P0153,2
OI0017428,O008551,P0090,1
OI0017429,O008552,P0054,1
OI0017430,O008553,P0035,2
OI0017431,O008553,P0120,1
OI0017432,O008554,P0059,1
OI0017433,O008555,P0242,1
OI0017434,O008555,P0132,2
OI0017435,O008555,P0003,1
OI0017436,O008556,P0214,1
OI0017437,O008557,P0110,2
OI0017438,O008557,P0146,1
OI0017439,O008558,P0068,2
OI0017440,O008558,P0087,3
OI0017441,O008558,P0021,1
OI0017442,O008559,P0093,1
OI0017443,O008560,P0222,3
OI0017444,O008561,P0135,1
OI0017445,O008561,P0257,1
OI0017446,O008562,P0297,1
OI0017447,O008562,P0129,1
OI0017448,O008562,P0258,2
OI0017449,O008563,P0078,1
OI0017450,O008563,P0091,1
OI0017451,O008563,P0259,3
OI0017452,O008564,P0220,1
OI0017453,O008564,P0065,1
OI0017454,O008565,P0071,1
OI0017455,O008565,P0254,1
OI0017456,O008565,P0179,2
OI0017457,O008565,P0152,1
OI0017458,O008566,P0025,3
OI0017459,O008567,P0199,1
OI0017460,O008568,P0111,2
OI0017461,O008568,P0043,1
OI0017462,O008569,P0296,1
OI0017463,O008569,P0139,1
OI0017464,O008570,P0193,1
OI0017465,O008570,P0264,1
OI0017466,O008570,P0131,1
OI0017467,O008571,P0086,1
OI0017468,O008571,P0297,1
OI0017469,O008572,P0133,1
OI0017470,O008572,P0238,1
OI0017471,O008573,P0257,1
OI0017472,O008574,P0132,1
OI0017473,O008574,P0179,1
OI0017474,O008574,P0143,1
OI0017475,O008575,P0022,1
OI0017476,O008575,P0285,1
OI0017477,O008576,P0208,1
OI0017478,O008577,P0047,2
OI0017479,O008577,P0210,1
OI0017480,O008577,P0252,1
OI0017481,O008577,P0143,3
OI0017482,O008578,P0170,1
OI0017483,O008578,P0221,1
OI0017484,O008579,P0075,3
OI0017485,O008580,P0272,1
OI0017486,O008581,P0300,3
OI0017487,O008581,P0099,2
OI0017488,O008582,P0139,2
OI0017489,O008582,P0145,1
OI0017490,O008582,P0111,1
OI0017491,O008583,P0224,1
OI0017492,O008583,P0030,1
OI0017493,O008584,P0046,1
OI0017494,O008584,P0135,1
OI0017495,O008584,P0150,1
OI0017496,O008585,P0090,1
OI0017497,O008586,P0053,2
OI0017498,O008587,P0257,1
OI0017499,O008587,P0135,2
OI0017500,O008588,P0153,1
OI0017501,O008589,P0264,1
OI0017502,O008590,P0086,1
OI0017503,O008590,P0222,1
OI0017504,O008591,P0036,1
OI0017505,O008592,P0247,2
OI0017506,O008592,P0292,1
OI0017507,O008593,P0096,1
OI0017508,O008594,P0091,1
OI0017509,O008595,P0165,2
OI0017510,O008596,P0250,2
OI0017511,O008597,P0202,1
OI0017512,O008597,P0124,2
OI0017513,O008598,P0066,2
OI0017514,O008599,P0170,1
OI0017515,O008599,P0021,3
OI0017516,O008600,P0179,2
OI0017517,O008601,P0160,1
OI0017518,O008602,P0121,3
OI0017519,O008602,P0299,1
OI0017520,O008603,P0007,1
OI0017521,O008603,P0017,1
OI0017522,O008604,P0016,1
OI0017523,O008604,P0048,1
OI0017524,O008604,P0012,1
OI0017525,O008605,P0240,1
OI0017526,O008605,P0052,2
OI0017527,O008606,P0077,2
OI0017528,O008607,P0232,1
OI0017529,O008608,P0051,1
OI0017530,O008608,P0231,1
OI0017531,O008609,P0226,2
OI0017532,O008609,P0191,2
OI0017533,O008610,P0130,1
OI0017534,O008611,P0262,1
OI0017535,O008612,P0027,1
OI0017536,O008612,P0127,1
OI0017537,O008613,P0022,1
OI0017538,O008613,P0003,1
OI0017539,O008614,P0271,2
OI0017540,O008614,P0295,1
OI0017541,O008615,P0203,1
OI0017542,O008615,P0012,1
OI0017543,O008615,P0106,1
OI0017544,O008616,P0243,3
OI0017545,O008617,P0240,1
OI0017546,O008617,P0272,1
OI0017547,O008617,P0094,1
OI0017548,O008617,P0215,1
OI0017549,O008618,P0138,1
OI0017550,O008618,P0135,1
OI0017551,O008618,P0037,2
OI0017552,O008619,P0006,2
OI0017553,O008619,P0257,1
OI0017554,O008620,P0019,1
OI0017555,O008621,P0241,1
OI0017556,O008622,P0164,2
OI0017557,O008622,P0195,2
OI0017558,O008623,P0213,1
OI0017559,O008624,P0151,3
OI0017560,O008625,P0169,2
OI0017561,O008626,P0092,1
OI0017562,O008626,P0216,2
OI0017563,O008626,P0036,1
OI0017564,O008626,P0164,1
OI0017565,O008627,P0281,1
OI0017566,O008628,P0157,1
OI0017567,O008628,P0099,1
OI0017568,O008629,P0030,2
OI0017569,O008630,P0116,1
OI0017570,O008630,P0261,2
OI0017571,O008631,P0290,1
OI0017572,O008631,P0097,1
OI0017573,O008631,P0293,1
OI0017574,O008632,P0272,1
OI0017575,O008633,P0254,1
OI0017576,O008634,P0062,1
OI0017577,O008634,P0290,1
OI0017578,O008635,P0030,1
OI0017579,O008635,P0230,1
OI0017580,O008636,P0048,1
OI0017581,O008637,P0200,1
OI0017582,O008637,P0166,1
OI0017583,O008637,P0209,1
OI0017584,O008638,P0224,1
OI0017585,O008638,P0243,1
OI0017586,O008638,P0261,1
OI0017587,O008639,P0199,1
OI0017588,O008640,P0066,1
OI0017589,O008640,P0026,2
OI0017590,O008640,P0152,1
OI0017591,O008640,P0244,1
OI0017592,O008641,P0293,1
OI0017593,O008641,P0055,2
OI0017594,O008642,P0080,1
OI0017595,O008643,P0275,1
OI0017596,O008643,P0250,1
OI0017597,O008644,P0117,2
OI0017598,O008645,P0091,3
OI0017599,O008645,P0252,2
OI0017600,O008645,P0160,1
OI0017601,O008646,P0046,1
OI0017602,O008646,P0261,3
OI0017603,O008646,P0300,1
OI0017604,O008647,P0193,2
OI0017605,O008648,P0133,1
OI0017606,O008649,P0172,1
OI0017607,O008650,P0120,3
OI0017608,O008651,P0196,1
OI0017609,O008652,P0295,1
OI0017610,O008652,P0026,1
OI0017611,O008653,P0256,1
OI0017612,O008654,P0091,1
OI0017613,O008654,P0215,1
OI0017614,O008654,P0144,1
OI0017615,O008655,P0170,2
OI0017616,O008655,P0150,1
OI0017617,O008655,P0002,1
OI0017618,O008656,P0079,2
OI0017619,O008657,P0269,1
OI0017620,O008657,P0156,1
OI0017621,O008657,P0140,2
OI0017622,O008658,P0253,1
OI0017623,O008659,P0236,1
OI0017624,O008659,P0247,1
OI0017625,O008659,P0178,1
OI0017626,O008660,P0098,2
OI0017627,O008660,P0166,2
OI0017628,O008660,P0207,1
OI0017629,O008660,P0186,2
OI0017630,O008661,P0247,3
OI0017631,O008662,P0072,1
OI0017632,O008662,P0240,1
OI0017633,O008663,P0228,1
OI0017634,O008664,P0013,1
OI0017635,O008664,P0130,2
OI0017636,O008664,P0273,1
OI0017637,O008665,P0057,1
OI0017638,O008666,P0259,1
OI0017639,O008666,P0030,1
OI0017640,O008667,P0271,1
OI0017641,O008667,P0251,1
OI0017642,O008668,P0001,1
OI0017643,O008668,P0049,1
OI0017644,O008668,P0248,1
OI0017645,O008669,P0033,1
OI0017646,O008670,P0086,2
OI0017647,O008671,P0277,1
OI0017648,O008671,P0289,1
OI0017649,O008672,P0091,1
OI0017650,O008672,P0259,1
OI0017651,O008672,P0089,1
OI0017652,O008672,P0078,1
OI0017653,O008673,P0125,3
OI0017654,O008674,P0241,1
OI0017655,O008674,P0006,1
OI0017656,O008674,P0198,1
OI0017657,O008674,P0093,1
OI0017658,O008675,P0022,1
OI0017659,O008675,P0081,3
OI0017660,O008675,P0119,1
OI0017661,O008676,P0271,1
OI0017662,O008677,P0089,1
OI0017663,O008678,P0230,1
OI0017664,O008678,P0109,1
OI0017665,O008679,P0087,1
OI0017666,O008679,P0086,1
OI0017667,O008679,P0079,1
OI0017668,O008680,P0141,1
OI0017669,O008681,P0243,3
OI0017670,O008681,P0144,1
OI0017671,O008682,P0168,1
OI0017672,O008683,P0006,1
OI0017673,O008683,P0190,2
OI0017674,O008684,P0075,1
OI0017675,O008685,P0177,3
OI0017676,O008686,P0250,1
OI0017677,O008687,P0180,3
OI0017678,O008687,P0147,1
OI0017679,O008688,P0106,1
OI0017680,O008689,P0127,2
OI0017681,O008689,P0114,1
OI0017682,O008690,P0225,1
OI0017683,O008690,P0010,2
OI0017684,O008690,P0186,1
OI0017685,O008691,P0122,1
OI0017686,O008691,P0041,1
OI0017687,O008691,P0037,1
OI0017688,O008691,P0112,1
OI0017689,O008692,P0227,1
OI0017690,O008693,P0194,1
OI0017691,O008693,P0284,1
OI0017692,O008694,P0050,1
OI0017693,O008694,P0081,1
OI0017694,O008695,P0241,1
OI0017695,O008696,P0011,1
OI0017696,O008696,P0084,1
OI0017697,O008697,P0212,1
OI0017698,O008697,P0197,3
OI0017699,O008698,P0282,1
OI0017700,O008699,P0172,3
OI0017701,O008700,P0119,1
OI0017702,O008700,P0139,2
OI0017703,O008701,P0042,1
OI0017704,O008701,P0175,1
OI0017705,O008702,P0040,1
OI0017706,O008703,P0251,1
OI0017707,O008704,P0231,1
OI0017708,O008705,P0004,2
OI0017709,O008705,P0053,1
OI0017710,O008706,P0119,1
OI0017711,O008706,P0277,1
OI0017712,O008707,P0220,1
OI0017713,O008707,P0117,1
OI0017714,O008707,P0042,1
OI0017715,O008708,P0048,1
OI0017716,O008708,P0238,2
OI0017717,O008709,P0170,2
OI0017718,O008710,P0228,1
OI0017719,O008710,P0136,2
OI0017720,O008711,P0256,1
OI0017721,O008711,P0065,1
OI0017722,O008712,P0176,1
OI0017723,O008713,P0082,1
OI0017724,O008713,P0203,3
OI0017725,O008713,P0117,3
OI0017726,O008714,P0130,1
OI0017727,O008714,P0276,3
OI0017728,O008715,P0161,1
OI0017729,O008716,P0117,1
OI0017730,O008717,P0245,1
OI0017731,O008718,P0216,2
OI0017732,O008718,P0204,1
OI0017733,O008718,P0250,1
OI0017734,O008718,P0288,1
OI0017735,O008719,P0008,2
OI0017736,O008719,P0155,1
OI0017737,O008719,P0053,2
OI0017738,O008720,P0210,1
OI0017739,O008720,P0012,1
OI0017740,O008721,P0023,2
OI0017741,O008721,P0035,2
OI0017742,O008721,P0073,1
OI0017743,O008722,P0159,1
OI0017744,O008722,P0300,1
OI0017745,O008722,P0260,1
OI0017746,O008723,P0007,1
OI0017747,O008724,P0263,1
OI0017748,O008725,P0284,3
OI0017749,O008726,P0088,1
OI0017750,O008726,P0136,1
OI0017751,O008726,P0011,1
OI0017752,O008726,P0184,2
OI0017753,O008727,P0271,2
OI0017754,O008728,P0107,1
OI0017755,O008729,P0226,1
OI0017756,O008729,P0020,1
OI0017757,O008729,P0125,1
OI0017758,O008730,P0079,3
OI0017759,O008730,P0201,2
OI0017760,O008731,P0266,1
OI0017761,O008731,P0102,1
OI0017762,O008731,P0203,3
OI0017763,O008732,P0295,1
OI0017764,O008732,P0192,1
OI0017765,O008733,P0124,1
OI0017766,O008733,P0019,1
OI0017767,O008733,P0058,2
OI0017768,O008733,P0039,1
OI0017769,O008734,P0288,1
OI0017770,O008735,P0066,1
OI0017771,O008736,P0119,2
OI0017772,O008737,P0008,2
OI0017773,O008737,P0176,1
OI0017774,O008737,P0101,1
OI0017775,O008737,P0073,1
OI0017776,O008738,P0184,3
OI0017777,O008738,P0291,2
OI0017778,O008738,P0248,1
OI0017779,O008738,P0034,1
OI0017780,O008739,P0170,1
OI0017781,O008739,P0290,1
OI0017782,O008740,P0236,2
OI0017783,O008740,P0297,1
OI0017784,O008741,P0074,1
OI0017785,O008741,P0046,1
OI0017786,O008741,P0050,2
OI0017787,O008742,P0280,2
OI0017788,O008742,P0170,1
OI0017789,O008742,P0076,1
OI0017790,O008743,P0276,1
OI0017791,O008743,P0217,3
OI0017792,O008743,P0113,1
OI0017793,O008744,P0046,3
OI0017794,O008744,P0258,2
OI0017795,O008745,P0297,1
OI0017796,O008745,P0070,1
OI0017797,O008746,P0132,1
OI0017798,O008747,P0247,3
OI0017799,O008747,P0198,1
OI0017800,O008748,P0013,1
OI0017801,O008748,P0146,1
OI0017802,O008748,P0228,1
OI0017803,O008749,P0183,1
OI0017804,O008749,P0178,1
OI0017805,O008750,P0059,3
OI0017806,O008750,P0172,1
OI0017807,O008751,P0168,1
OI0017808,O008751,P0162,1
OI0017809,O008751,P0006,1
OI0017810,O008752,P0083,1
OI0017811,O008752,P0239,1
OI0017812,O008752,P0126,1
OI0017813,O008753,P0222,2
OI0017814,O008754,P0216,1
OI0017815,O008754,P0245,1
OI0017816,O008754,P0134,1
OI0017817,O008754,P0152,1
OI0017818,O008755,P0261,2
OI0017819,O008756,P0200,1
OI0017820,O008756,P0066,1
OI0017821,O008756,P0221,1
OI0017822,O008756,P0150,1
OI0017823,O008757,P0290,2
OI0017824,O008758,P0164,2
OI0017825,O008758,P0099,1
OI0017826,O008758,P0230,2
OI0017827,O008759,P0037,1
OI0017828,O008760,P0262,1
OI0017829,O008761,P0052,2
OI0017830,O008761,P0158,1
OI0017831,O008761,P0286,1
OI0017832,O008761,P0213,1
OI0017833,O008762,P0273,1
OI0017834,O008762,P0155,1
OI0017835,O008762,P0216,1
OI0017836,O008762,P0275,2
OI0017837,O008763,P0014,2
OI0017838,O008764,P0017,1
OI0017839,O008765,P0254,2
OI0017840,O008765,P0193,1
OI0017841,O008766,P0201,2
OI0017842,O008767,P0081,1
OI0017843,O008767,P0246,1
OI0017844,O008767,P0196,2
OI0017845,O008767,P0290,1
OI0017846,O008768,P0145,1
OI0017847,O008768,P0206,1
OI0017848,O008769,P0158,3
OI0017849,O008769,P0296,2
OI0017850,O008770,P0120,2
OI0017851,O008770,P0060,1
OI0017852,O008770,P0165,1
OI0017853,O008771,P0239,1
OI0017854,O008771,P0173,2
OI0017855,O008772,P0136,1
OI0017856,O008773,P0255,1
OI0017857,O008773,P0252,1
OI0017858,O008774,P0102,2
OI0017859,O008774,P0053,2
OI0017860,O008774,P0109,1
OI0017861,O008775,P0287,1
OI0017862,O008776,P0058,1
OI0017863,O008776,P0273,2
OI0017864,O008776,P0104,2
OI0017865,O008777,P0184,3
OI0017866,O008778,P0031,1
OI0017867,O008778,P0054,1
OI0017868,O008779,P0174,1
OI0017869,O008780,P0278,1
OI0017870,O008780,P0064,1
OI0017871,O008780,P0086,2
OI0017872,O008780,P0001,1
OI0017873,O008781,P0206,1
OI0017874,O008781,P0284,1
OI0017875,O008782,P0193,3
OI0017876,O008782,P0250,3
OI0017877,O008783,P0116,1
OI0017878,O008784,P0294,1
OI0017879,O008785,P0155,2
OI0017880,O008786,P0207,1
OI0017881,O008786,P0015,1
OI0017882,O008786,P0268,1
OI0017883,O008786,P0189,1
OI0017884,O008787,P0034,1
OI0017885,O008788,P0020,1
OI0017886,O008788,P0152,1
OI0017887,O008788,P0260,1
OI0017888,O008788,P0045,3
OI0017889,O008789,P0198,1
OI0017890,O008789,P0292,1
OI0017891,O008790,P0280,1
OI0017892,O008791,P0298,1
OI0017893,O008791,P0033,1
OI0017894,O008791,P0085,2
OI0017895,O008791,P0271,1
OI0017896,O008792,P0178,2
OI0017897,O008792,P0011,1
OI0017898,O008793,P0032,1
OI0017899,O008793,P0053,1
OI0017900,O008794,P0080,1
OI0017901,O008794,P0013,2
OI0017902,O008795,P0223,1
OI0017903,O008796,P0172,2
OI0017904,O008796,P0284,1
OI0017905,O008797,P0100,2
