order_id,customer_id,order_date,status,discount_amount
O007251,C00395,2025-10-27,Completed,20
O007252,C01522,2026-06-07,Completed,0
O007253,C01645,2026-02-04,Completed,0
O007254,C00912,2026-05-26,Completed,15
O007255,C01090,2025-07-05,Completed,5
O007256,C01038,2025-10-22,Completed,10
O007257,C01984,2026-04-24,Completed,0
O007258,C01366,2026-08-16,Completed,0
O007259,C01443,2025-09-03,Completed,10
O007260,C01974,2025-12-08,Completed,10
O007261,C01492,2026-07-14,Completed,20
O007262,C00991,2026-02-27,Cancelled,0
O007263,C00632,2026-02-22,Completed,5
O007264,C00197,2025-10-26,Completed,5
O007265,C00534,2025-12-07,Completed,0
O007266,C00923,2026-06-03,Completed,15
O007267,C00037,2026-05-27,Completed,10
O007268,C01664,2026-04-04,Completed,5
O007269,C01776,2026-06-27,Completed,0
O007270,C01468,2025-06-28,Completed,10
O007271,C01060,2026-06-11,Completed,0
O007272,C01327,2025-11-21,Completed,20
O007273,C00831,2026-02-13,Completed,10
O007274,C00819,2026-08-05,Completed,0
O007275,C01243,2025-08-16,Completed,10
O007276,C00909,2026-06-04,Completed,10
O007277,C01911,2026-04-07,Cancelled,5
O007278,C00781,2026-06-01,Completed,0
O007279,C01886,2026-01-05,Completed,0
O007280,C01969,2025-08-17,Completed,5
O007281,C00425,2026-07-04,Completed,0
O007282,C01251,2026-05-22,Completed,15
O007283,C00610,2026-04-01,Cancelled,0
O007284,C01727,2026-05-02,Completed,15
O007285,C01649,2025-12-04,Completed,15
O007286,C01548,2026-05-31,Completed,10
O007287,C01611,2026-06-02,Completed,5
O007288,C01751,2026-05-28,Completed,0
O007289,C00255,2026-03-19,Completed,30
O007290,C01191,2026-07-03,Completed,20
O007291,C01505,2026-03-12,Completed,15
O007292,C01465,2026-04-25,Cancelled,5
O007293,C00283,2025-11-03,Completed,0
O007294,C00756,2025-10-26,Completed,10
O007295,C01350,2026-06-17,Completed,10
O007296,C00376,2025-09-18,Completed,0
O007297,C01257,2025-09-13,Completed,10
O007298,C00221,2026-07-12,Completed,5
O007299,C00736,2025-07-16,Completed,5
O007300,C00430,2025-07-29,Completed,20
O007301,C01365,2025-08-03,Completed,10
O007302,C00514,2025-12-23,Completed,5
O007303,C01764,2026-05-21,Completed,0
O007304,C01353,2025-10-24,Completed,5
O007305,C01543,2025-06-23,Completed,0
O007306,C01021,2026-05-13,Completed,10
O007307,C01668,2026-04-22,Completed,10
O007308,C00557,2025-10-17,Completed,15
O007309,C01631,2026-08-12,Completed,20
O007310,C01191,2025-03-23,Completed,0
O007311,C01320,2026-01-15,Completed,15
O007312,C01320,2026-04-27,Completed,0
O007313,C01233,2025-12-19,Completed,20
O007314,C00351,2026-01-23,Completed,5
O007315,C00932,2025-05-26,Completed,20
O007316,C01437,2025-06-25,Completed,0
O007317,C01872,2026-05-27,Completed,15
O007318,C01761,2026-04-10,Cancelled,5
O007319,C01248,2025-12-20,Completed,5
O007320,C00809,2026-03-23,Completed,0
O007321,C01747,2026-02-14,Completed,0
O007322,C00862,2026-04-16,Completed,15
O007323,C00958,2025-10-31,Completed,0
O007324,C01534,2026-02-14,Completed,10
O007325,C01758,2026-05-17,Completed,20
O007326,C00554,2026-07-07,Completed,20
O007327,C01110,2026-02-14,Completed,10
O007328,C00139,2026-01-06,Completed,15
O007329,C01857,2026-07-13,Completed,15
O007330,C00247,2025-11-02,Completed,5
O007331,C01176,2026-04-25,Completed,10
O007332,C01455,2026-04-25,Completed,15
O007333,C00569,2026-05-15,Completed,10
O007334,C01302,2025-06-21,Completed,15
O007335,C01182,2026-03-16,Completed,5
O007336,C00169,2026-08-09,Completed,10
O007337,C00449,2026-03-24,Completed,15
O007338,C01122,2025-10-20,Completed,0
O007339,C01500,2025-10-20,Completed,15
O007340,C00016,2026-02-25,Cancelled,5
O007341,C00440,2026-03-20,Completed,0
O007342,C00736,2025-11-24,Completed,15
O007343,C00387,2026-06-11,Completed,20
O007344,C01990,2026-08-04,Completed,0
O007345,C01544,2026-08-01,Completed,0
O007346,C00581,2026-07-11,Completed,15
O007347,C01655,2026-01-08,Completed,0
O007348,C01317,2025-08-06,Completed,0
O007349,C01631,2026-08-18,Cancelled,10
O007350,C00358,2026-07-30,Completed,0
O007351,C01575,2026-06-08,Completed,5
O007352,C00567,2026-02-07,Completed,0
O007353,C00644,2025-09-12,Completed,10
O007354,C00603,2026-05-25,Completed,5
O007355,C01353,2026-03-11,Completed,0
O007356,C01170,2026-05-02,Completed,15
O007357,C00760,2026-06-14,Completed,5
O007358,C00212,2025-12-30,Completed,10
O007359,C00304,2025-07-19,Completed,0
O007360,C00025,2026-03-22,Completed,15
O007361,C00108,2026-02-09,Completed,0
O007362,C00603,2026-06-15,Completed,15
O007363,C00469,2026-03-10,Completed,0
O007364,C01779,2025-08-22,Completed,20
O007365,C01323,2026-02-18,Completed,10
O007366,C00242,2026-08-02,Completed,5
O007367,C01159,2026-02-06,Completed,10
O007368,C00093,2026-07-09,Completed,0
O007369,C00924,2026-03-16,Completed,0
O007370,C00717,2026-08-19,Completed,0
O007371,C00788,2026-06-02,Completed,5
O007372,C01187,2026-04-04,Completed,0
O007373,C01257,2026-08-13,Completed,15
O007374,C00951,2025-03-21,Completed,5
O007375,C01599,2026-02-21,Completed,0
O007376,C00337,2025-12-11,Completed,0
O007377,C00680,2025-11-22,Cancelled,15
O007378,C00978,2026-05-27,Completed,10
O007379,C01979,2026-06-03,Completed,5
O007380,C01525,2026-06-21,Completed,0
O007381,C00240,2026-06-18,Completed,15
O007382,C00585,2026-05-31,Completed,0
O007383,C01414,2026-06-08,Completed,0
O007384,C00649,2025-12-30,Completed,5
O007385,C00670,2025-08-03,Completed,20
O007386,C00503,2026-04-25,Completed,30
O007387,C00597,2026-05-14,Completed,5
O007388,C00736,2025-09-13,Completed,5
O007389,C01620,2026-06-29,Completed,0
O007390,C00547,2026-05-03,Completed,0
O007391,C01038,2025-09-17,Completed,15
O007392,C01539,2026-08-09,Completed,5
O007393,C01703,2025-12-21,Completed,0
O007394,C01991,2025-12-25,Completed,0
O007395,C01767,2025-12-24,Completed,10
O007396,C01947,2026-01-29,Completed,0
O007397,C01552,2026-08-07,Completed,0
O007398,C01875,2025-12-21,Completed,0
O007399,C00513,2026-07-12,Completed,10
O007400,C00559,2026-05-25,Cancelled,5
O007401,C00765,2026-04-24,Completed,10
O007402,C01384,2026-07-02,Completed,20
O007403,C01413,2026-03-20,Completed,5
O007404,C01418,2025-12-13,Completed,0
O007405,C01094,2026-02-27,Completed,0
O007406,C00197,2026-07-02,Completed,10
O007407,C00574,2026-04-28,Completed,15
O007408,C00879,2026-08-07,Completed,5
O007409,C01277,2026-05-24,Completed,5
O007410,C00733,2026-03-31,Completed,20
O007411,C01313,2026-03-08,Completed,10
O007412,C01046,2026-03-19,Completed,15
O007413,C01172,2025-09-15,Completed,5
O007414,C01554,2025-06-20,Completed,5
O007415,C00943,2026-02-03,Completed,15
O007416,C00873,2026-06-05,Completed,0
O007417,C01339,2025-09-04,Completed,10
O007418,C01344,2025-11-27,Completed,0
O007419,C00506,2025-05-19,Completed,5
O007420,C00709,2026-06-03,Completed,0
O007421,C00748,2025-12-06,Completed,10
O007422,C01484,2026-06-14,Completed,20
O007423,C00161,2025-04-04,Completed,10
O007424,C01124,2026-01-12,Completed,0
O007425,C01339,2025-10-20,Completed,0
O007426,C00471,2026-05-31,Completed,20
O007427,C01665,2025-10-16,Completed,5
O007428,C01446,2026-08-16,Completed,0
O007429,C01193,2025-08-17,Completed,10
O007430,C01963,2026-04-09,Completed,0
O007431,C00657,2026-01-27,Completed,0
O007432,C00180,2026-06-17,Completed,30
O007433,C01566,2025-12-18,Cancelled,0
O007434,C00322,2025-07-22,Completed,0
O007435,C01668,2026-03-07,Completed,15
O007436,C01834,2025-12-11,Completed,15
O007437,C01514,2026-08-01,Completed,15
O007438,C01979,2026-02-13,Completed,10
O007439,C01114,2026-02-16,Completed,30
O007440,C01904,2025-10-17,Completed,15
O007441,C01647,2026-03-20,Completed,10
O007442,C01059,2026-04-27,Completed,0
O007443,C00511,2026-05-12,Completed,0
O007444,C01294,2026-03-26,Completed,5
O007445,C01519,2026-03-28,Completed,0
O007446,C01126,2025-09-16,Completed,15
O007447,C00674,2026-05-17,Completed,15
O007448,C01729,2026-05-04,Completed,5
O007449,C00659,2026-07-30,Completed,30
O007450,C01909,2026-05-25,Cancelled,10
O007451,C01314,2026-05-03,Cancelled,15
O007452,C00519,2026-05-15,Completed,0
O007453,C01338,2026-05-29,Completed,5
O007454,C00450,2026-08-05,Completed,0
O007455,C00827,2026-01-12,Completed,0
O007456,C01805,2025-03-24,Completed,10
O007457,C00058,2025-11-19,Completed,0
O007458,C00143,2025-06-14,Completed,5
O007459,C00376,2025-06-26,Completed,20
O007460,C00984,2025-09-02,Completed,0
O007461,C01533,2025-07-17,Completed,0
O007462,C01221,2025-09-16,Completed,0
O007463,C00160,2026-02-28,Completed,20
O007464,C00152,2026-01-26,Completed,5
O007465,C01225,2025-11-10,Completed,5
O007466,C00866,2026-07-27,Completed,15
O007467,C01401,2026-08-08,Completed,20
O007468,C02000,2025-07-27,Completed,20
O007469,C00640,2025-05-14,Completed,15
O007470,C01204,2025-10-11,Completed,0
O007471,C00023,2026-04-02,Completed,0
O007472,C01204,2025-08-06,Completed,30
O007473,C00745,2026-02-28,Completed,0
O007474,C01640,2025-07-31,Completed,5
O007475,C00420,2026-02-22,Completed,0
O007476,C00918,2026-07-15,Completed,5
O007477,C01381,2026-08-07,Completed,0
O007478,C00885,2025-12-07,Completed,5
O007479,C01807,2026-07-05,Completed,15
O007480,C00886,2025-12-12,Completed,5
O007481,C01333,2026-08-15,Completed,15
O007482,C01101,2026-02-03,Completed,20
O007483,C00078,2026-04-21,Completed,10
O007484,C01159,2026-07-14,Completed,10
O007485,C00292,2026-04-04,Completed,10
O007486,C01230,2026-04-03,Completed,5
O007487,C00449,2026-07-26,Completed,0
O007488,C00824,2026-05-19,Completed,5
O007489,C00010,2026-05-01,Completed,0
O007490,C00715,2026-01-07,Completed,5
O007491,C01522,2026-05-01,Cancelled,5
O007492,C01131,2026-04-21,Completed,0
O007493,C01879,2026-02-11,Completed,5
O007494,C00152,2026-03-15,Completed,0
O007495,C01703,2026-02-11,Cancelled,10
O007496,C00778,2026-03-31,Completed,15
O007497,C01990,2025-04-30,Completed,10
O007498,C00262,2025-12-15,Completed,10
O007499,C00016,2025-05-28,Completed,10
O007500,C01702,2025-03-02,Completed,30
O007501,C01436,2025-12-30,Completed,10
O007502,C00438,2026-03-13,Completed,0
O007503,C00587,2025-11-07,Completed,5
O007504,C00480,2026-06-14,Completed,5
O007505,C00204,2026-02-10,Completed,0
O007506,C00512,2026-07-01,Completed,0
O007507,C00688,2026-06-01,Completed,0
O007508,C00569,2026-07-31,Completed,0
O007509,C00986,2026-04-26,Completed,5
O007510,C00224,2026-08-02,Completed,5
O007511,C01099,2026-06-23,Completed,10
O007512,C01679,2025-07-21,Completed,0
O007513,C01734,2026-05-13,Completed,0
O007514,C01650,2026-05-15,Completed,30
O007515,C01577,2026-03-07,Completed,5
O007516,C01256,2025-11-24,Completed,20
O007517,C00995,2025-10-31,Completed,0
O007518,C01281,2026-07-06,Completed,30
O007519,C01124,2026-03-13,Completed,0
O007520,C00090,2025-06-10,Completed,10
O007521,C00253,2025-06-15,Completed,20
O007522,C00136,2025-11-26,Cancelled,20
O007523,C00824,2025-09-15,Completed,10
O007524,C01718,2025-11-14,Completed,0
O007525,C00866,2026-05-20,Completed,10
O007526,C00052,2026-05-01,Completed,10
O007527,C00211,2026-04-17,Completed,5
O007528,C01638,2025-11-16,Completed,10
O007529,C01345,2026-03-10,Completed,10
O007530,C00128,2026-03-15,Completed,5
O007531,C00438,2026-03-03,Completed,0
O007532,C00970,2026-07-06,Completed,0
O007533,C00086,2026-05-15,Completed,20
O007534,C00206,2026-05-17,Completed,10
O007535,C01982,2025-12-16,Completed,20
O007536,C01393,2025-09-18,Completed,10
O007537,C00030,2026-06-30,Completed,0
O007538,C01052,2025-11-12,Cancelled,20
O007539,C00654,2026-06-08,Completed,0
O007540,C00741,2026-01-03,Completed,0
O007541,C00371,2026-02-08,Completed,20
O007542,C01320,2026-02-21,Completed,20
O007543,C01883,2026-03-16,Completed,5
O007544,C00567,2026-06-21,Completed,15
O007545,C00367,2026-07-31,Completed,0
O007546,C00325,2026-05-04,Completed,0
O007547,C01446,2025-12-08,Completed,0
O007548,C01921,2026-03-07,Completed,0
O007549,C01927,2026-08-07,Completed,10
O007550,C01831,2025-07-07,Completed,10
O007551,C01283,2026-04-14,Completed,0
O007552,C00107,2025-10-22,Completed,10
O007553,C01065,2026-04-04,Completed,10
O007554,C01685,2025-04-15,Completed,30
O007555,C00065,2026-04-30,Completed,0
O007556,C01322,2025-09-06,Completed,0
O007557,C00718,2026-02-01,Completed,20
O007558,C01148,2026-04-27,Completed,15
O007559,C01781,2026-01-15,Completed,15
O007560,C00990,2025-06-27,Completed,10
O007561,C00371,2026-04-17,Completed,5
O007562,C01736,2026-03-20,Completed,15
O007563,C00258,2026-03-21,Completed,15
O007564,C01618,2025-12-22,Completed,0
O007565,C00329,2026-02-13,Completed,10
O007566,C00221,2026-01-14,Completed,5
O007567,C00943,2025-10-15,Completed,15
O007568,C01297,2025-10-28,Cancelled,0
O007569,C00227,2025-11-01,Completed,5
O007570,C01136,2026-03-12,Completed,10
O007571,C00360,2026-06-27,Completed,15
O007572,C01320,2026-06-20,Completed,30
O007573,C00429,2025-12-31,Completed,15
O007574,C01297,2025-07-06,Completed,5
O007575,C01564,2026-04-09,Completed,30
O007576,C01978,2026-07-02,Completed,5
O007577,C00743,2026-03-02,Completed,15
O007578,C00786,2026-04-07,Completed,0
O007579,C01764,2026-03-01,Completed,5
O007580,C01987,2025-12-05,Completed,0
O007581,C00623,2025-07-25,Completed,5
O007582,C01143,2026-02-04,Completed,5
O007583,C00471,2025-08-12,Completed,0
O007584,C00309,2026-06-20,Completed,0
O007585,C00142,2025-08-07,Completed,0
O007586,C01743,2026-07-29,Completed,15
O007587,C01602,2025-05-30,Completed,5
O007588,C00425,2026-04-08,Completed,10
O007589,C01614,2026-07-06,Completed,30
O007590,C01713,2025-12-31,Completed,5
O007591,C00738,2025-08-19,Completed,15
O007592,C01855,2025-05-20,Completed,5
O007593,C01082,2026-03-31,Completed,5
O007594,C01297,2026-04-18,Cancelled,5
O007595,C01330,2026-04-23,Completed,10
O007596,C00251,2026-06-20,Completed,10
O007597,C01075,2026-05-12,Completed,5
O007598,C01465,2026-05-08,Completed,0
O007599,C01247,2025-09-26,Cancelled,5
O007600,C01489,2026-01-12,Completed,30
O007601,C01719,2026-06-25,Completed,15
O007602,C01928,2026-05-20,Completed,20
O007603,C01391,2025-07-11,Completed,15
O007604,C01111,2026-07-18,Completed,10
O007605,C01164,2026-07-11,Completed,5
O007606,C00579,2026-03-06,Completed,5
O007607,C01121,2026-04-10,Completed,10
O007608,C01794,2026-02-17,Completed,10
O007609,C00216,2025-11-18,Completed,5
O007610,C01995,2026-03-25,Completed,0
O007611,C00407,2026-03-11,Completed,30
O007612,C01218,2026-02-16,Completed,10
O007613,C01033,2025-08-13,Completed,10
O007614,C00748,2026-08-03,Completed,5
O007615,C01500,2026-06-30,Completed,0
O007616,C00462,2025-12-27,Completed,20
O007617,C00282,2026-07-28,Completed,0
O007618,C00273,2026-02-19,Completed,0
O007619,C01628,2026-02-21,Completed,10
O007620,C01522,2026-02-13,Completed,5
O007621,C00490,2025-10-10,Completed,0
O007622,C00258,2026-04-23,Completed,0
O007623,C01676,2026-06-08,Completed,0
O007624,C00670,2026-08-02,Completed,20
O007625,C01063,2026-08-11,Completed,15
O007626,C00496,2025-12-22,Completed,0
O007627,C01987,2026-03-01,Completed,0
O007628,C00499,2026-03-18,Cancelled,0
O007629,C01094,2026-03-01,Completed,20
O007630,C01681,2025-09-19,Cancelled,0
O007631,C00697,2026-06-02,Cancelled,0
O007632,C00462,2026-03-06,Completed,10
O007633,C01255,2026-01-29,Completed,0
O007634,C00744,2026-07-08,Completed,5
O007635,C01649,2026-03-29,Completed,20
O007636,C00394,2026-03-28,Completed,30
O007637,C00860,2026-08-19,Completed,30
O007638,C01802,2026-07-10,Completed,10
O007639,C01421,2026-07-02,Completed,30
O007640,C00861,2026-03-03,Completed,15
O007641,C01568,2026-07-15,Completed,30
O007642,C01171,2026-03-15,Completed,0
O007643,C00486,2026-08-16,Completed,15
O007644,C01833,2025-02-19,Completed,0
O007645,C01263,2026-04-03,Completed,0
O007646,C00803,2026-08-05,Completed,20
O007647,C01426,2025-08-26,Completed,0
O007648,C00162,2026-08-17,Completed,0
O007649,C01195,2026-05-01,Completed,10
O007650,C00909,2026-07-09,Completed,5
O007651,C00366,2025-09-14,Completed,10
O007652,C01701,2026-03-12,Cancelled,15
O007653,C00907,2026-06-27,Cancelled,0
O007654,C01890,2026-06-29,Completed,10
O007655,C01627,2025-03-10,Completed,5
O007656,C01473,2025-11-07,Completed,15
O007657,C01952,2025-12-20,Completed,15
O007658,C00459,2025-09-21,Completed,5
O007659,C00726,2025-05-31,Completed,20
O007660,C00276,2025-03-10,Completed,0
O007661,C00321,2025-11-17,Completed,0
O007662,C00294,2026-04-08,Completed,15
O007663,C01632,2026-03-29,Completed,10
O007664,C01086,2026-07-27,Completed,0
O007665,C01587,2026-03-23,Completed,15
O007666,C01473,2025-11-26,Completed,0
O007667,C01804,2026-06-14,Completed,0
O007668,C00763,2026-01-04,Completed,10
O007669,C01681,2026-02-24,Completed,0
O007670,C01796,2025-05-15,Completed,0
O007671,C00813,2026-06-26,Completed,10
O007672,C01720,2026-06-07,Completed,10
O007673,C01786,2026-03-23,Completed,5
O007674,C01790,2026-07-11,Completed,20
O007675,C01399,2026-04-06,Completed,20
O007676,C00361,2026-05-01,Completed,0
O007677,C00931,2026-06-20,Completed,15
O007678,C00755,2026-02-20,Completed,5
O007679,C01468,2026-05-15,Completed,15
O007680,C01366,2025-06-17,Completed,0
O007681,C01409,2026-01-08,Completed,20
O007682,C01304,2026-03-21,Completed,5
O007683,C01399,2026-04-14,Completed,0
O007684,C01672,2026-03-23,Completed,5
O007685,C01706,2026-05-13,Completed,5
O007686,C01584,2025-10-03,Completed,0
O007687,C01827,2025-12-05,Completed,0
O007688,C01351,2026-05-16,Completed,10
O007689,C01717,2026-07-07,Completed,0
O007690,C00397,2026-05-12,Completed,20
O007691,C00672,2026-01-22,Completed,30
O007692,C01715,2025-05-15,Completed,0
O007693,C00844,2025-08-26,Completed,20
O007694,C00110,2026-07-03,Completed,10
O007695,C01525,2026-05-12,Completed,5
O007696,C00922,2026-03-06,Completed,0
O007697,C00931,2026-06-19,Completed,15
O007698,C01276,2026-05-13,Completed,5
O007699,C00129,2026-08-20,Completed,0
O007700,C01250,2025-12-28,Completed,30
O007701,C00646,2026-04-08,Completed,15
O007702,C00351,2025-11-26,Completed,10
O007703,C00678,2026-04-20,Completed,10
O007704,C01880,2026-08-18,Completed,15
O007705,C01730,2026-07-02,Completed,5
O007706,C01944,2026-06-26,Completed,5
O007707,C00350,2026-02-26,Completed,30
O007708,C00398,2026-05-24,Completed,0
O007709,C00187,2026-04-25,Completed,15
O007710,C01102,2026-08-13,Completed,15
O007711,C01149,2025-12-22,Completed,0
O007712,C00826,2026-06-05,Completed,0
O007713,C00724,2025-07-30,Completed,5
O007714,C00781,2026-03-11,Completed,20
O007715,C00921,2026-02-06,Completed,15
O007716,C01416,2026-03-13,Completed,10
O007717,C01537,2026-07-24,Completed,15
O007718,C02000,2025-12-02,Completed,10
O007719,C00158,2026-06-06,Cancelled,0
O007720,C01226,2026-05-07,Completed,15
O007721,C01363,2026-07-31,Completed,20
O007722,C00816,2025-12-15,Completed,30
O007723,C00239,2025-07-26,Completed,15
O007724,C01413,2026-03-17,Completed,10
O007725,C00410,2025-03-18,Completed,5
O007726,C00268,2026-03-09,Completed,20
O007727,C00398,2026-06-12,Completed,5
O007728,C01398,2025-05-28,Completed,5
O007729,C01812,2025-07-07,Completed,15
O007730,C01876,2026-04-29,Completed,0
O007731,C01743,2026-03-30,Completed,0
O007732,C00730,2026-05-31,Completed,0
O007733,C01041,2026-06-11,Completed,5
O007734,C00150,2026-03-25,Completed,0
O007735,C00861,2026-01-17,Completed,20
O007736,C01435,2026-04-28,Completed,0
O007737,C00452,2026-07-14,Completed,20
O007738,C00050,2026-02-17,Completed,10
O007739,C00890,2025-06-25,Completed,10
O007740,C00924,2026-03-24,Completed,10
O007741,C00189,2025-10-06,Completed,0
O007742,C01403,2025-11-11,Completed,5
O007743,C01005,2026-06-29,Completed,5
O007744,C00777,2026-08-20,Completed,0
O007745,C00584,2025-09-05,Completed,0
O007746,C01830,2026-01-20,Cancelled,5
O007747,C01451,2026-06-06,Cancelled,10
O007748,C01422,2026-01-22,Completed,0
O007749,C00741,2026-04-16,Completed,10
O007750,C01315,2026-04-29,Completed,0
O007751,C00908,2026-01-20,Completed,0
O007752,C01125,2026-04-16,Completed,10
O007753,C01104,2026-03-14,Completed,15
O007754,C01323,2026-01-20,Completed,5
O007755,C00069,2026-03-21,Completed,10
O007756,C00427,2026-04-21,Completed,15
O007757,C01746,2025-10-13,Completed,5
O007758,C01962,2026-04-03,Completed,0
O007759,C01534,2026-04-14,Completed,20
O007760,C00074,2026-03-09,Completed,30
O007761,C00498,2026-03-04,Completed,0
O007762,C01044,2025-10-25,Completed,15
O007763,C00545,2026-07-05,Completed,20
O007764,C01572,2026-07-07,Completed,15
O007765,C00463,2026-02-20,Completed,0
O007766,C01746,2025-12-02,Completed,5
O007767,C01859,2025-06-30,Completed,15
O007768,C01474,2026-05-07,Completed,10
O007769,C00408,2025-09-03,Completed,5
O007770,C00714,2026-02-03,Completed,20
O007771,C00854,2026-06-09,Completed,0
O007772,C01228,2026-05-14,Completed,0
O007773,C01051,2025-06-07,Completed,5
O007774,C01119,2025-07-04,Completed,0
O007775,C01299,2025-10-01,Completed,10
O007776,C01908,2026-08-20,Completed,20
O007777,C00982,2025-03-26,Completed,10
O007778,C00709,2026-06-11,Completed,20
O007779,C00394,2026-02-16,Completed,10
O007780,C00525,2026-02-16,Completed,10
O007781,C01924,2025-11-02,Completed,10
O007782,C00938,2025-09-30,Completed,0
O007783,C01718,2026-06-11,Completed,5
O007784,C00064,2026-04-18,Completed,10
O007785,C01682,2026-04-28,Completed,0
O007786,C00064,2026-04-16,Completed,10
O007787,C00247,2025-09-02,Completed,20
O007788,C01062,2026-03-05,Cancelled,30
O007789,C00126,2026-08-12,Completed,15
O007790,C01681,2025-08-05,Completed,0
O007791,C00801,2025-09-28,Completed,0
O007792,C00318,2026-01-02,Completed,0
O007793,C01744,2026-06-27,Completed,0
O007794,C01004,2025-12-12,Completed,5
O007795,C00593,2025-12-19,Completed,0
O007796,C01267,2026-01-25,Completed,0
O007797,C01769,2026-04-11,Completed,0
O007798,C00621,2026-04-26,Completed,10
O007799,C00142,2026-02-02,Completed,10
O007800,C00860,2026-04-04,Completed,20
O007801,C01565,2026-02-23,Completed,30
O007802,C00618,2026-05-02,Completed,10
O007803,C01284,2025-09-02,Completed,0
O007804,C00648,2026-08-05,Completed,10
O007805,C01460,2026-02-02,Completed,0
O007806,C00981,2026-08-15,Completed,5
O007807,C00490,2026-01-29,Completed,0
O007808,C01983,2026-04-28,Completed,0
O007809,C01462,2025-09-29,Completed,5
O007810,C00225,2026-04-04,Completed,5
O007811,C00855,2026-04-24,Completed,30
O007812,C00056,2026-07-26,Cancelled,20
O007813,C00435,2025-11-14,Completed,15
O007814,C00381,2025-12-19,Completed,10
O007815,C01086,2026-04-20,Completed,15
O007816,C01569,2026-06-05,Completed,0
O007817,C01200,2025-06-10,Completed,20
O007818,C01403,2026-02-11,Completed,0
O007819,C00723,2026-06-21,Completed,10
O007820,C00362,2026-03-26,Completed,15
O007821,C00588,2026-03-26,Completed,5
O007822,C00831,2025-10-26,Completed,15
O007823,C00876,2026-07-06,Cancelled,0
O007824,C01543,2026-06-20,Completed,10
O007825,C00736,2025-05-10,Completed,0
O007826,C00189,2026-03-21,Completed,5
O007827,C00322,2025-07-11,Completed,10
O007828,C00078,2025-11-09,Completed,30
O007829,C01058,2026-06-06,Completed,5
O007830,C01514,2026-04-29,Completed,0
O007831,C01633,2026-04-13,Completed,20
O007832,C01551,2026-06-24,Completed,0
O007833,C01336,2025-11-21,Completed,0
O007834,C01788,2026-05-26,Completed,0
O007835,C01945,2026-03-01,Completed,0
O007836,C01769,2026-06-02,Completed,0
O007837,C01210,2026-08-19,Completed,0
O007838,C01425,2025-11-01,Completed,20
O007839,C01198,2026-01-09,Completed,0
O007840,C00028,2025-10-06,Completed,5
O007841,C00070,2026-01-15,Completed,5
O007842,C00168,2025-11-28,Completed,0
O007843,C00071,2026-03-02,Completed,20
O007844,C01081,2026-04-21,Completed,10
O007845,C00829,2025-08-26,Completed,30
O007846,C00614,2026-04-26,Completed,30
O007847,C00279,2026-08-02,Completed,30
O007848,C01246,2026-03-27,Cancelled,10
O007849,C00320,2026-04-08,Completed,15
O007850,C01850,2025-12-30,Cancelled,0
O007851,C00985,2026-02-28,Cancelled,0
O007852,C00272,2026-05-31,Completed,15
O007853,C00294,2026-06-29,Cancelled,10
O007854,C00848,2026-06-11,Completed,15
O007855,C00684,2025-04-04,Completed,5
O007856,C00465,2026-07-27,Completed,5
O007857,C01421,2026-03-14,Completed,0
O007858,C01500,2025-09-23,Completed,5
O007859,C00573,2026-05-04,Completed,0
O007860,C00082,2026-03-16,Completed,10
O007861,C00044,2026-04-10,Completed,0
O007862,C01115,2026-04-16,Completed,0
O007863,C01788,2025-04-24,Completed,30
O007864,C01577,2025-10-07,Completed,5
O007865,C01406,2026-02-11,Completed,15
O007866,C00831,2026-03-20,Completed,15
O007867,C01635,2026-03-27,Completed,20
O007868,C01062,2026-05-19,Completed,10
O007869,C00556,2026-04-04,Completed,5
O007870,C00057,2026-06-08,Completed,0
O007871,C01583,2026-07-01,Completed,0
O007872,C00110,2026-07-13,Completed,5
O007873,C01576,2026-03-31,Completed,0
O007874,C01128,2025-07-22,Cancelled,5
O007875,C00113,2026-01-05,Completed,20
O007876,C00762,2025-08-09,Completed,10
O007877,C01766,2025-11-04,Completed,0
O007878,C00541,2026-03-30,Completed,10
O007879,C00071,2026-01-30,Cancelled,30
O007880,C00595,2025-12-10,Completed,5
O007881,C01026,2025-12-02,Completed,20
O007882,C01882,2026-01-21,Completed,5
O007883,C01777,2025-12-29,Completed,30
O007884,C00540,2025-11-21,Completed,5
O007885,C01276,2026-06-03,Completed,5
O007886,C01830,2026-04-09,Completed,5
O007887,C00870,2026-05-24,Completed,10
O007888,C00538,2026-01-23,Completed,20
O007889,C00062,2026-03-02,Completed,0
O007890,C00060,2026-08-14,Completed,10
O007891,C00828,2025-03-22,Cancelled,5
O007892,C01674,2026-02-20,Completed,15
O007893,C01772,2025-06-10,Completed,0
O007894,C01085,2026-03-18,Completed,30
O007895,C01512,2026-05-24,Completed,0
O007896,C00600,2026-06-28,Completed,0
O007897,C01616,2025-02-26,Completed,0
O007898,C01178,2025-12-24,Completed,10
O007899,C00687,2026-06-20,Completed,5
O007900,C00869,2026-07-21,Completed,10
O007901,C01262,2026-04-16,Completed,30
O007902,C00156,2026-07-19,Completed,0
O007903,C01231,2026-04-26,Completed,0
O007904,C01153,2026-03-19,Completed,30
O007905,C01661,2025-08-20,Completed,15
O007906,C00690,2026-07-12,Completed,5
O007907,C01930,2026-03-23,Completed,0
O007908,C01307,2026-07-07,Completed,20
O007909,C00469,2026-06-01,Completed,0
O007910,C00011,2025-12-10,Completed,15
O007911,C00973,2026-01-01,Completed,10
O007912,C01663,2025-06-29,Completed,0
